unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1624989600000,2021-06-29T18:00:00Z,SOL/USDT,35.183,35.235,35.168,35.2,2658.246,93584.765791,131
1624989540000,2021-06-29T17:59:00Z,SOL/USDT,35.204,35.205,35.166,35.172,1226.522,43151.215877,85
1624989480000,2021-06-29T17:58:00Z,SOL/USDT,35.224,35.248,35.174,35.219,5092.747,179352.395937,187
1624989420000,2021-06-29T17:57:00Z,SOL/USDT,35.205,35.245,35.157,35.224,2915.478,102662.846823,171
1624989360000,2021-06-29T17:56:00Z,SOL/USDT,35.056,35.267,35.055,35.2,3273.772,115117.438875,241
1624989300000,2021-06-29T17:55:00Z,SOL/USDT,35.078,35.108,35.052,35.068,712.91,25005.781508,120
1624989240000,2021-06-29T17:54:00Z,SOL/USDT,35.139,35.14,35.069,35.082,2143.804,75253.529615,118
1624989180000,2021-06-29T17:53:00Z,SOL/USDT,35.117,35.17,35,35.144,12699.797,445490.082595,555
1624989120000,2021-06-29T17:52:00Z,SOL/USDT,35.19,35.19,35.081,35.106,4017.714,141086.807387,277
1624989060000,2021-06-29T17:51:00Z,SOL/USDT,35.162,35.196,35.144,35.156,3663.768,128825.026476,146
1624989000000,2021-06-29T17:50:00Z,SOL/USDT,35.27,35.27,35.131,35.167,2999.703,105580.984761,356
1624988940000,2021-06-29T17:49:00Z,SOL/USDT,35.272,35.297,35.259,35.27,2956.535,104275.824165,145
1624988880000,2021-06-29T17:48:00Z,SOL/USDT,35.294,35.3,35.262,35.282,1754.91,61917.682324,86
1624988820000,2021-06-29T17:47:00Z,SOL/USDT,35.319,35.33,35.273,35.294,2466.231,87068.752465,165
1624988760000,2021-06-29T17:46:00Z,SOL/USDT,35.408,35.408,35.302,35.319,1563.202,55244.613237,122
1624988700000,2021-06-29T17:45:00Z,SOL/USDT,35.468,35.474,35.39,35.421,690.961,24482.90182,63
1624988640000,2021-06-29T17:44:00Z,SOL/USDT,35.462,35.479,35.444,35.479,581.112,20606.401085,63
1624988580000,2021-06-29T17:43:00Z,SOL/USDT,35.41,35.492,35.38,35.462,3201.869,113499.741824,146
1624988520000,2021-06-29T17:42:00Z,SOL/USDT,35.416,35.447,35.402,35.409,511.015,18100.310274,59
1624988460000,2021-06-29T17:41:00Z,SOL/USDT,35.412,35.452,35.4,35.416,416.08,14734.122988,56
1624988400000,2021-06-29T17:40:00Z,SOL/USDT,35.363,35.475,35.339,35.43,3778.635,133889.077741,144
1624988340000,2021-06-29T17:39:00Z,SOL/USDT,35.391,35.391,35.349,35.351,1392.093,49235.872548,95
1624988280000,2021-06-29T17:38:00Z,SOL/USDT,35.446,35.46,35.356,35.392,436.593,15451.199771,55
1624988220000,2021-06-29T17:37:00Z,SOL/USDT,35.393,35.46,35.323,35.454,3755.085,132918.732246,216
1624988160000,2021-06-29T17:36:00Z,SOL/USDT,35.569,35.569,35.38,35.404,3158.341,111979.629428,259
1624988100000,2021-06-29T17:35:00Z,SOL/USDT,35.594,35.61,35.539,35.569,701.393,24952.284259,81
1624988040000,2021-06-29T17:34:00Z,SOL/USDT,35.609,35.62,35.536,35.594,3206.993,114105.77188,143
1624987980000,2021-06-29T17:33:00Z,SOL/USDT,35.528,35.666,35.526,35.61,6710.987,238944.782283,458
1624987920000,2021-06-29T17:32:00Z,SOL/USDT,35.502,35.544,35.402,35.533,1345.494,47724.257068,130
1624987860000,2021-06-29T17:31:00Z,SOL/USDT,35.52,35.53,35.481,35.507,977.133,34694.211464,97
1624987800000,2021-06-29T17:30:00Z,SOL/USDT,35.495,35.517,35.483,35.513,570.505,20256.894926,62
1624987740000,2021-06-29T17:29:00Z,SOL/USDT,35.504,35.51,35.471,35.481,1166.128,41379.305213,65
1624987680000,2021-06-29T17:28:00Z,SOL/USDT,35.49,35.503,35.475,35.496,254.3,9025.825974,41
1624987620000,2021-06-29T17:27:00Z,SOL/USDT,35.43,35.527,35.423,35.468,2578.948,91532.627965,169
1624987560000,2021-06-29T17:26:00Z,SOL/USDT,35.458,35.47,35.404,35.43,367.571,13023.377275,44
1624987500000,2021-06-29T17:25:00Z,SOL/USDT,35.482,35.5,35.431,35.447,1339.72,47502.391114,111
1624987440000,2021-06-29T17:24:00Z,SOL/USDT,35.494,35.503,35.445,35.482,1248.636,44312.228562,101
1624987380000,2021-06-29T17:23:00Z,SOL/USDT,35.439,35.508,35.439,35.496,8305.304,294748.011645,278
1624987320000,2021-06-29T17:22:00Z,SOL/USDT,35.359,35.44,35.357,35.431,1599.894,56648.959912,135
1624987260000,2021-06-29T17:21:00Z,SOL/USDT,35.336,35.384,35.336,35.353,1597.951,56511.248656,122
1624987200000,2021-06-29T17:20:00Z,SOL/USDT,35.314,35.35,35.274,35.345,2433.31,85941.210404,156
1624987140000,2021-06-29T17:19:00Z,SOL/USDT,35.288,35.356,35.165,35.32,9427.09,332364.512783,433
1624987080000,2021-06-29T17:18:00Z,SOL/USDT,35.372,35.374,35.271,35.298,5175.495,182753.969335,393
1624987020000,2021-06-29T17:17:00Z,SOL/USDT,35.467,35.467,35.355,35.378,4079.247,144478.329322,214
1624986960000,2021-06-29T17:16:00Z,SOL/USDT,35.422,35.492,35.407,35.483,26885.625,952450.410527,484
1624986900000,2021-06-29T17:15:00Z,SOL/USDT,35.369,35.423,35.369,35.422,1585.466,56146.323253,110
1624986840000,2021-06-29T17:14:00Z,SOL/USDT,35.422,35.423,35.35,35.361,3342.967,118323.486828,139
1624986780000,2021-06-29T17:13:00Z,SOL/USDT,35.423,35.423,35.401,35.422,2501.54,88597.483605,160
1624986720000,2021-06-29T17:12:00Z,SOL/USDT,35.423,35.423,35.4,35.42,2398.451,84941.377468,130
1624986660000,2021-06-29T17:11:00Z,SOL/USDT,35.414,35.423,35.394,35.423,5505.972,195010.047257,149
1624986600000,2021-06-29T17:10:00Z,SOL/USDT,35.403,35.423,35.39,35.419,2970.632,105197.176189,130
1624986540000,2021-06-29T17:09:00Z,SOL/USDT,35.358,35.423,35.35,35.41,3610.75,127771.197547,143
1624986480000,2021-06-29T17:08:00Z,SOL/USDT,35.435,35.435,35.35,35.358,2410.696,85303.439006,224
1624986420000,2021-06-29T17:07:00Z,SOL/USDT,35.487,35.488,35.416,35.418,1099.818,38991.768548,53
1624986360000,2021-06-29T17:06:00Z,SOL/USDT,35.422,35.495,35.422,35.486,886.363,31438.982994,101
1624986300000,2021-06-29T17:05:00Z,SOL/USDT,35.509,35.51,35.423,35.423,813.973,28875.12993,78
1624986240000,2021-06-29T17:04:00Z,SOL/USDT,35.513,35.534,35.466,35.51,1706.358,60562.634068,80
1624986180000,2021-06-29T17:03:00Z,SOL/USDT,35.506,35.523,35.477,35.508,1594.732,56617.818647,104
1624986120000,2021-06-29T17:02:00Z,SOL/USDT,35.441,35.512,35.436,35.499,636.03,22567.251029,73
1624986060000,2021-06-29T17:01:00Z,SOL/USDT,35.554,35.568,35.41,35.444,1975.019,70120.130253,183
1624986000000,2021-06-29T17:00:00Z,SOL/USDT,35.538,35.57,35.528,35.548,1310.398,46576.808751,101
1624985940000,2021-06-29T16:59:00Z,SOL/USDT,35.547,35.557,35.51,35.546,1552.732,55176.409354,108
1624985880000,2021-06-29T16:58:00Z,SOL/USDT,35.5,35.555,35.5,35.55,514.851,18298.678096,56
1624985820000,2021-06-29T16:57:00Z,SOL/USDT,35.542,35.554,35.486,35.493,759.906,26983.686085,60
1624985760000,2021-06-29T16:56:00Z,SOL/USDT,35.57,35.572,35.521,35.528,1600.415,56893.471791,67
1624985700000,2021-06-29T16:55:00Z,SOL/USDT,35.512,35.591,35.481,35.55,1846.602,65612.409016,118
1624985640000,2021-06-29T16:54:00Z,SOL/USDT,35.428,35.536,35.428,35.506,2051.295,72778.705539,88
1624985580000,2021-06-29T16:53:00Z,SOL/USDT,35.488,35.488,35.415,35.43,1192.68,42291.40425,91
1624985520000,2021-06-29T16:52:00Z,SOL/USDT,35.49,35.54,35.469,35.498,761.533,27040.267294,75
1624985460000,2021-06-29T16:51:00Z,SOL/USDT,35.492,35.517,35.469,35.484,620.954,22042.736449,59
1624985400000,2021-06-29T16:50:00Z,SOL/USDT,35.544,35.548,35.471,35.5,981.796,34876.839276,75
1624985340000,2021-06-29T16:49:00Z,SOL/USDT,35.5,35.551,35.496,35.54,1131.058,40190.216992,82
1624985280000,2021-06-29T16:48:00Z,SOL/USDT,35.406,35.526,35.406,35.451,2280.92,80907.162336,139
1624985220000,2021-06-29T16:47:00Z,SOL/USDT,35.391,35.456,35.391,35.409,2102.366,74479.156134,134
1624985160000,2021-06-29T16:46:00Z,SOL/USDT,35.438,35.488,35.381,35.395,1464.533,51887.225312,112
1624985100000,2021-06-29T16:45:00Z,SOL/USDT,35.529,35.529,35.437,35.437,930.236,32987.15895,92
1624985040000,2021-06-29T16:44:00Z,SOL/USDT,35.459,35.543,35.423,35.52,1489.958,52843.796244,107
1624984980000,2021-06-29T16:43:00Z,SOL/USDT,35.494,35.499,35.394,35.475,2595.84,91973.78365,197
1624984920000,2021-06-29T16:42:00Z,SOL/USDT,35.521,35.552,35.45,35.486,3102.474,110082.271218,275
1624984860000,2021-06-29T16:41:00Z,SOL/USDT,35.613,35.614,35.509,35.521,3586.649,127522.285207,195
1624984800000,2021-06-29T16:40:00Z,SOL/USDT,35.607,35.634,35.571,35.614,7821.076,278394.778342,164
1624984740000,2021-06-29T16:39:00Z,SOL/USDT,35.619,35.628,35.569,35.609,2827.207,100649.566118,302
1624984680000,2021-06-29T16:38:00Z,SOL/USDT,35.648,35.68,35.609,35.628,3327.152,118600.797989,192
1624984620000,2021-06-29T16:37:00Z,SOL/USDT,35.63,35.671,35.613,35.648,4098.351,146091.725039,193
1624984560000,2021-06-29T16:36:00Z,SOL/USDT,35.611,35.641,35.593,35.623,2920.68,104014.547452,160
1624984500000,2021-06-29T16:35:00Z,SOL/USDT,35.601,35.656,35.575,35.611,3030.443,107913.091391,285
1624984440000,2021-06-29T16:34:00Z,SOL/USDT,35.644,35.667,35.509,35.601,8783.157,312456.146744,407
1624984380000,2021-06-29T16:33:00Z,SOL/USDT,35.666,35.69,35.546,35.642,3249.184,115728.472148,556
1624984320000,2021-06-29T16:32:00Z,SOL/USDT,35.481,35.675,35.466,35.675,12332.714,439140.380451,1054
1624984260000,2021-06-29T16:31:00Z,SOL/USDT,35.442,35.521,35.442,35.473,5279.674,187342.685175,330
1624984200000,2021-06-29T16:30:00Z,SOL/USDT,35.434,35.489,35.384,35.442,3455.286,122444.261605,307
1624984140000,2021-06-29T16:29:00Z,SOL/USDT,35.399,35.449,35.383,35.434,3187.192,112883.521276,237
1624984080000,2021-06-29T16:28:00Z,SOL/USDT,35.366,35.424,35.35,35.399,1938.716,68629.161453,205
1624984020000,2021-06-29T16:27:00Z,SOL/USDT,35.363,35.393,35.344,35.365,1214.107,42939.085817,134
1624983960000,2021-06-29T16:26:00Z,SOL/USDT,35.326,35.39,35.319,35.363,2587.291,91491.437111,257
1624983900000,2021-06-29T16:25:00Z,SOL/USDT,35.19,35.341,35.16,35.326,3093.078,109086.931491,277
1624983840000,2021-06-29T16:24:00Z,SOL/USDT,35.252,35.32,35.168,35.174,4011.258,141370.913895,220
1624983780000,2021-06-29T16:23:00Z,SOL/USDT,35.176,35.33,35.16,35.246,8514.323,300124.172817,531
1624983720000,2021-06-29T16:22:00Z,SOL/USDT,34.975,35.199,34.958,35.195,7471.193,262358.523756,626
1624983660000,2021-06-29T16:21:00Z,SOL/USDT,34.908,34.977,34.738,34.977,14351.408,500127.409458,875
1624983600000,2021-06-29T16:20:00Z,SOL/USDT,34.923,34.973,34.9,34.924,2413.899,84307.836187,197
1624983540000,2021-06-29T16:19:00Z,SOL/USDT,34.963,35.014,34.922,34.927,1591.664,55659.864358,143
1624983480000,2021-06-29T16:18:00Z,SOL/USDT,34.979,35.014,34.92,34.963,2884.547,100835.096151,186
1624983420000,2021-06-29T16:17:00Z,SOL/USDT,35.026,35.043,34.931,34.965,3612.086,126406.575465,283
1624983360000,2021-06-29T16:16:00Z,SOL/USDT,35.103,35.107,35,35.036,2830.081,99141.480402,189
1624983300000,2021-06-29T16:15:00Z,SOL/USDT,35.143,35.153,35.084,35.107,1112.1,39057.140761,81
1624983240000,2021-06-29T16:14:00Z,SOL/USDT,35.133,35.157,35.075,35.143,1983.417,69640.7696,134
1624983180000,2021-06-29T16:13:00Z,SOL/USDT,35.148,35.157,35.109,35.119,925.644,32510.884259,63
1624983120000,2021-06-29T16:12:00Z,SOL/USDT,35.132,35.152,35.091,35.147,1234.434,43354.475386,100
1624983060000,2021-06-29T16:11:00Z,SOL/USDT,35.076,35.191,35.076,35.132,1875.068,65886.459663,114
1624983000000,2021-06-29T16:10:00Z,SOL/USDT,35.043,35.136,35.031,35.088,2048.611,71892.464252,124
1624982940000,2021-06-29T16:09:00Z,SOL/USDT,35.075,35.115,35.022,35.03,2756.59,96628.43132,187
1624982880000,2021-06-29T16:08:00Z,SOL/USDT,35.111,35.114,35.057,35.075,3224.703,113133.430914,125
1624982820000,2021-06-29T16:07:00Z,SOL/USDT,35.153,35.163,35.081,35.123,2452.415,86163.249413,95
1624982760000,2021-06-29T16:06:00Z,SOL/USDT,35.109,35.175,35.081,35.154,2559.684,89909.382119,160
1624982700000,2021-06-29T16:05:00Z,SOL/USDT,35.221,35.267,35.092,35.111,2436.751,85714.665394,205
1624982640000,2021-06-29T16:04:00Z,SOL/USDT,35.156,35.3,35.131,35.218,2524.787,88937.699662,188
1624982580000,2021-06-29T16:03:00Z,SOL/USDT,35.22,35.28,35.156,35.156,9444.866,332535.315271,251
1624982520000,2021-06-29T16:02:00Z,SOL/USDT,35.263,35.27,35.2,35.203,2020.818,71192.772264,184
1624982460000,2021-06-29T16:01:00Z,SOL/USDT,35.342,35.387,35.248,35.263,3186.537,112551.743724,286
1624982400000,2021-06-29T16:00:00Z,SOL/USDT,35.282,35.341,35.234,35.341,2690.041,94945.495566,190
1624982340000,2021-06-29T15:59:00Z,SOL/USDT,35.202,35.3,35.202,35.28,2149.582,75829.972085,150
1624982280000,2021-06-29T15:58:00Z,SOL/USDT,35.187,35.229,35.187,35.2,1258.283,44301.030241,103
1624982220000,2021-06-29T15:57:00Z,SOL/USDT,35.22,35.234,35.19,35.19,2336.104,82238.413667,122
1624982160000,2021-06-29T15:56:00Z,SOL/USDT,35.204,35.261,35.2,35.219,1277.472,45002.804439,92
1624982100000,2021-06-29T15:55:00Z,SOL/USDT,35.171,35.247,35.171,35.21,1373.793,48370.800824,96
1624982040000,2021-06-29T15:54:00Z,SOL/USDT,35.157,35.252,35.152,35.167,5249.709,184843.461966,151
1624981980000,2021-06-29T15:53:00Z,SOL/USDT,35.181,35.221,35.152,35.152,1113.552,39182.075131,90
1624981920000,2021-06-29T15:52:00Z,SOL/USDT,35.251,35.251,35.169,35.19,3730.811,131395.363936,132
1624981860000,2021-06-29T15:51:00Z,SOL/USDT,35.218,35.272,35.169,35.251,1386.017,48835.168027,130
1624981800000,2021-06-29T15:50:00Z,SOL/USDT,35.219,35.241,35.148,35.218,5684.864,200135.561817,210
1624981740000,2021-06-29T15:49:00Z,SOL/USDT,35.185,35.276,35.138,35.22,3333.719,117414.196684,262
1624981680000,2021-06-29T15:48:00Z,SOL/USDT,35.145,35.216,35.134,35.183,3880.756,136568.686762,310
1624981620000,2021-06-29T15:47:00Z,SOL/USDT,35.092,35.166,35.06,35.144,2594.885,91094.613231,252
1624981560000,2021-06-29T15:46:00Z,SOL/USDT,35.003,35.1,34.973,35.092,4952.969,173569.804919,344
1624981500000,2021-06-29T15:45:00Z,SOL/USDT,34.9,35.01,34.885,35.005,6216.145,217348.006686,824
1624981440000,2021-06-29T15:44:00Z,SOL/USDT,34.905,34.96,34.901,34.901,3539.218,123614.191429,236
1624981380000,2021-06-29T15:43:00Z,SOL/USDT,34.907,34.99,34.82,34.923,11317.437,394884.541186,810
1624981320000,2021-06-29T15:42:00Z,SOL/USDT,35.09,35.166,34.9,34.909,21741.554,761234.641416,1101
1624981260000,2021-06-29T15:41:00Z,SOL/USDT,35.215,35.25,35.09,35.09,5794.028,203657.904537,446
1624981200000,2021-06-29T15:40:00Z,SOL/USDT,35.261,35.311,35.215,35.215,1447.704,51048.330375,183
1624981140000,2021-06-29T15:39:00Z,SOL/USDT,35.27,35.331,35.25,35.25,1909.464,67368.614358,138
1624981080000,2021-06-29T15:38:00Z,SOL/USDT,35.362,35.369,35.25,35.25,1679.647,59297.923612,189
1624981020000,2021-06-29T15:37:00Z,SOL/USDT,35.395,35.416,35.358,35.363,1267.748,44852.329699,92
1624980960000,2021-06-29T15:36:00Z,SOL/USDT,35.438,35.463,35.371,35.421,1666.146,59000.740304,105
1624980900000,2021-06-29T15:35:00Z,SOL/USDT,35.34,35.461,35.328,35.438,1815.714,64260.694877,98
1624980840000,2021-06-29T15:34:00Z,SOL/USDT,35.483,35.488,35.323,35.335,3558.847,125888.126041,245
1624980780000,2021-06-29T15:33:00Z,SOL/USDT,35.529,35.571,35.45,35.496,3957.972,140544.269493,289
1624980720000,2021-06-29T15:32:00Z,SOL/USDT,35.436,35.533,35.42,35.522,15681.558,556568.366813,483
1624980660000,2021-06-29T15:31:00Z,SOL/USDT,35.328,35.439,35.294,35.42,4350.455,153846.145504,293
1624980600000,2021-06-29T15:30:00Z,SOL/USDT,35.199,35.328,35.194,35.318,2395.066,84476.197238,198
1624980540000,2021-06-29T15:29:00Z,SOL/USDT,35.168,35.233,35.148,35.2,1538.653,54158.443022,137
1624980480000,2021-06-29T15:28:00Z,SOL/USDT,35.254,35.254,35.099,35.158,4211.689,148033.51534,303
1624980420000,2021-06-29T15:27:00Z,SOL/USDT,35.328,35.336,35.232,35.255,1728.005,60964.392158,98
1624980360000,2021-06-29T15:26:00Z,SOL/USDT,35.25,35.338,35.235,35.328,2265.48,79953.655863,105
1624980300000,2021-06-29T15:25:00Z,SOL/USDT,35.293,35.303,35.183,35.24,2001.787,70551.93812,196
1624980240000,2021-06-29T15:24:00Z,SOL/USDT,35.359,35.361,35.243,35.287,1604.552,56659.316046,149
1624980180000,2021-06-29T15:23:00Z,SOL/USDT,35.424,35.431,35.359,35.363,3102.991,109796.266167,200
1624980120000,2021-06-29T15:22:00Z,SOL/USDT,35.386,35.427,35.383,35.419,1137.155,40260.678923,107
1624980060000,2021-06-29T15:21:00Z,SOL/USDT,35.412,35.427,35.354,35.4,1457.943,51588.183336,128
1624980000000,2021-06-29T15:20:00Z,SOL/USDT,35.373,35.455,35.373,35.412,4825.998,170949.896909,314
1624979940000,2021-06-29T15:19:00Z,SOL/USDT,35.222,35.38,35.216,35.366,2583.942,91217.42973,238
1624979880000,2021-06-29T15:18:00Z,SOL/USDT,35.189,35.267,35.187,35.222,3149.804,110968.383762,142
1624979820000,2021-06-29T15:17:00Z,SOL/USDT,35.18,35.232,35.179,35.2,1061.782,37380.879972,99
1624979760000,2021-06-29T15:16:00Z,SOL/USDT,35.133,35.2,35.117,35.179,2323.279,81708.32562,126
1624979700000,2021-06-29T15:15:00Z,SOL/USDT,35.238,35.258,35.082,35.111,6355.063,223454.711855,267
1624979640000,2021-06-29T15:14:00Z,SOL/USDT,35.28,35.289,35.228,35.236,5061.545,178470.147023,161
1624979580000,2021-06-29T15:13:00Z,SOL/USDT,35.151,35.28,35.141,35.273,3668.352,129132.468244,167
1624979520000,2021-06-29T15:12:00Z,SOL/USDT,35.1,35.184,35.051,35.141,5779.776,203045.141287,252
1624979460000,2021-06-29T15:11:00Z,SOL/USDT,35.074,35.129,35.074,35.103,1430.666,50225.655641,129
1624979400000,2021-06-29T15:10:00Z,SOL/USDT,35.117,35.135,35.028,35.092,7893.421,276868.373841,305
1624979340000,2021-06-29T15:09:00Z,SOL/USDT,35.139,35.192,35.109,35.119,1108.531,38954.047322,93
1624979280000,2021-06-29T15:08:00Z,SOL/USDT,35.2,35.21,35.127,35.145,1494.5,52574.704807,136
1624979220000,2021-06-29T15:07:00Z,SOL/USDT,35.14,35.236,35.107,35.198,3674.497,129238.330754,196
1624979160000,2021-06-29T15:06:00Z,SOL/USDT,35.069,35.208,35.046,35.147,8302.06,291541.334331,644
1624979100000,2021-06-29T15:05:00Z,SOL/USDT,35.102,35.148,35.045,35.045,3643.173,127937.931253,253
1624979040000,2021-06-29T15:04:00Z,SOL/USDT,35.153,35.16,35.074,35.105,10839.199,380691.24966,1275
1624978980000,2021-06-29T15:03:00Z,SOL/USDT,35.161,35.28,35.134,35.153,9695.429,341214.56388,1285
1624978920000,2021-06-29T15:02:00Z,SOL/USDT,35.125,35.215,35.1,35.151,5503.119,193470.429889,605
1624978860000,2021-06-29T15:01:00Z,SOL/USDT,35.192,35.219,35.018,35.125,15976.715,560564.675187,848
1624978800000,2021-06-29T15:00:00Z,SOL/USDT,35.295,35.399,35.131,35.189,8884.188,313022.869186,752
1624978740000,2021-06-29T14:59:00Z,SOL/USDT,35.455,35.488,35.257,35.288,11186.573,395483.273093,688
1624978680000,2021-06-29T14:58:00Z,SOL/USDT,35.56,35.568,35.44,35.451,4997.458,177396.022403,237
1624978620000,2021-06-29T14:57:00Z,SOL/USDT,35.614,35.614,35.532,35.56,5235.813,186268.858514,198
1624978560000,2021-06-29T14:56:00Z,SOL/USDT,35.557,35.624,35.555,35.607,1934.713,68860.470066,130
1624978500000,2021-06-29T14:55:00Z,SOL/USDT,35.544,35.622,35.54,35.557,3886.458,138250.891458,121
1624978440000,2021-06-29T14:54:00Z,SOL/USDT,35.548,35.604,35.534,35.549,2439.189,86766.429437,129
1624978380000,2021-06-29T14:53:00Z,SOL/USDT,35.538,35.597,35.521,35.548,6089.345,216530.193068,195
1624978320000,2021-06-29T14:52:00Z,SOL/USDT,35.486,35.6,35.463,35.535,6801.408,241702.193897,203
1624978260000,2021-06-29T14:51:00Z,SOL/USDT,35.492,35.543,35.461,35.477,3685.923,130860.161897,167
1624978200000,2021-06-29T14:50:00Z,SOL/USDT,35.557,35.563,35.453,35.492,5885.758,208912.587863,296
1624978140000,2021-06-29T14:49:00Z,SOL/USDT,35.589,35.605,35.55,35.577,3002.873,106792.968107,151
1624978080000,2021-06-29T14:48:00Z,SOL/USDT,35.658,35.663,35.587,35.589,2141.373,76260.448826,145
1624978020000,2021-06-29T14:47:00Z,SOL/USDT,35.622,35.665,35.553,35.649,2809.819,100103.92717,210
1624977960000,2021-06-29T14:46:00Z,SOL/USDT,35.685,35.7,35.604,35.63,933.998,33290.232295,144
1624977900000,2021-06-29T14:45:00Z,SOL/USDT,35.755,35.793,35.663,35.686,6564.23,234642.390758,252
1624977840000,2021-06-29T14:44:00Z,SOL/USDT,35.768,35.778,35.726,35.755,4112.055,147001.550902,165
1624977780000,2021-06-29T14:43:00Z,SOL/USDT,35.753,35.8,35.743,35.765,6773.278,242325.892546,210
1624977720000,2021-06-29T14:42:00Z,SOL/USDT,35.646,35.758,35.614,35.752,6127.114,218488.631563,183
1624977660000,2021-06-29T14:41:00Z,SOL/USDT,35.755,35.788,35.586,35.645,6732,240091.863936,384
1624977600000,2021-06-29T14:40:00Z,SOL/USDT,35.734,35.77,35.724,35.752,1994.524,71288.970446,127
1624977540000,2021-06-29T14:39:00Z,SOL/USDT,35.795,35.795,35.718,35.743,4288.169,153280.915858,199
1624977480000,2021-06-29T14:38:00Z,SOL/USDT,35.718,35.815,35.706,35.789,4347.527,155554.961362,327
1624977420000,2021-06-29T14:37:00Z,SOL/USDT,35.735,35.762,35.705,35.706,2917.759,104257.146096,162
1624977360000,2021-06-29T14:36:00Z,SOL/USDT,35.713,35.735,35.658,35.721,960.858,34312.215399,122
1624977300000,2021-06-29T14:35:00Z,SOL/USDT,35.672,35.724,35.647,35.711,3007.797,107366.852969,155
1624977240000,2021-06-29T14:34:00Z,SOL/USDT,35.749,35.757,35.648,35.67,7832.301,279698.342195,334
1624977180000,2021-06-29T14:33:00Z,SOL/USDT,35.636,35.75,35.636,35.749,6144.852,219444.61921,390
1624977120000,2021-06-29T14:32:00Z,SOL/USDT,35.5,35.66,35.496,35.638,6054.194,215591.230175,303
1624977060000,2021-06-29T14:31:00Z,SOL/USDT,35.463,35.506,35.432,35.502,2103.356,74629.192908,100
1624977000000,2021-06-29T14:30:00Z,SOL/USDT,35.465,35.513,35.412,35.47,2712.963,96209.283037,267
1624976940000,2021-06-29T14:29:00Z,SOL/USDT,35.576,35.579,35.465,35.465,5417.476,192392.595694,227
1624976880000,2021-06-29T14:28:00Z,SOL/USDT,35.523,35.649,35.492,35.576,12844.738,456918.902144,431
1624976820000,2021-06-29T14:27:00Z,SOL/USDT,35.5,35.518,35.442,35.518,3282.044,116476.597953,165
1624976760000,2021-06-29T14:26:00Z,SOL/USDT,35.375,35.585,35.364,35.502,4838.404,171766.736322,365
1624976700000,2021-06-29T14:25:00Z,SOL/USDT,35.394,35.394,35.322,35.375,1396.141,49370.109716,119
1624976640000,2021-06-29T14:24:00Z,SOL/USDT,35.411,35.465,35.368,35.394,2986.376,105800.696076,173
1624976580000,2021-06-29T14:23:00Z,SOL/USDT,35.306,35.422,35.269,35.422,3026.111,106906.297498,237
1624976520000,2021-06-29T14:22:00Z,SOL/USDT,35.25,35.318,35.23,35.305,2899.691,102281.28484,170
1624976460000,2021-06-29T14:21:00Z,SOL/USDT,35.315,35.333,35.25,35.25,1405.547,49593.999805,134
1624976400000,2021-06-29T14:20:00Z,SOL/USDT,35.347,35.354,35.315,35.315,3359.367,118678.831674,187
1624976340000,2021-06-29T14:19:00Z,SOL/USDT,35.349,35.387,35.318,35.346,4831.53,170817.115688,172
1624976280000,2021-06-29T14:18:00Z,SOL/USDT,35.22,35.365,35.211,35.351,5082.013,179364.824082,319
1624976220000,2021-06-29T14:17:00Z,SOL/USDT,35.351,35.364,35.209,35.219,7114.965,251119.274107,437
1624976160000,2021-06-29T14:16:00Z,SOL/USDT,35.35,35.424,35.271,35.361,8517.723,301027.081419,477
