unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT,tradecount
1624989420000,2021-06-29T17:57:00Z,UNI/USDT,18.988,18.996,18.965,18.985,765.335,14526.311306,65
1624989360000,2021-06-29T17:56:00Z,UNI/USDT,18.915,19.001,18.914,18.991,11579.122,219536.184609,255
1624989300000,2021-06-29T17:55:00Z,UNI/USDT,18.908,18.926,18.901,18.915,4486.853,84846.838716,62
1624989240000,2021-06-29T17:54:00Z,UNI/USDT,18.946,18.949,18.894,18.906,9213.633,174253.775212,182
1624989180000,2021-06-29T17:53:00Z,UNI/USDT,18.938,18.965,18.907,18.944,2836.468,53701.021343,122
1624989120000,2021-06-29T17:52:00Z,UNI/USDT,18.949,18.954,18.923,18.936,881.623,16691.904007,111
1624989060000,2021-06-29T17:51:00Z,UNI/USDT,18.958,18.973,18.948,18.948,80.449,1525.333188,61
1624989000000,2021-06-29T17:50:00Z,UNI/USDT,18.99,18.99,18.948,18.953,358.287,6796.315956,85
1624988940000,2021-06-29T17:49:00Z,UNI/USDT,19.002,19.01,18.987,18.99,508.255,9652.857803,44
1624988880000,2021-06-29T17:48:00Z,UNI/USDT,19.006,19.014,18.999,19.002,377.339,7174.12118,23
1624988820000,2021-06-29T17:47:00Z,UNI/USDT,19.005,19.033,18.995,19.01,2237.464,42546.290391,83
1624988760000,2021-06-29T17:46:00Z,UNI/USDT,19.051,19.051,19.003,19.014,1043.918,19856.768269,75
1624988700000,2021-06-29T17:45:00Z,UNI/USDT,19.066,19.08,19.052,19.052,201.741,3846.085477,19
1624988640000,2021-06-29T17:44:00Z,UNI/USDT,19.063,19.081,19.059,19.081,150.462,2869.360821,16
1624988580000,2021-06-29T17:43:00Z,UNI/USDT,19.039,19.098,19.039,19.078,1029.011,19618.508503,46
1624988520000,2021-06-29T17:42:00Z,UNI/USDT,19.04,19.061,19.04,19.047,258.325,4922.056846,17
1624988460000,2021-06-29T17:41:00Z,UNI/USDT,19.032,19.061,19.032,19.046,755.664,14395.137319,37
1624988400000,2021-06-29T17:40:00Z,UNI/USDT,19.008,19.042,19.005,19.033,1941.099,36922.80275,88
1624988340000,2021-06-29T17:39:00Z,UNI/USDT,19.025,19.03,19.005,19.005,288.766,5492.644729,85
1624988280000,2021-06-29T17:38:00Z,UNI/USDT,19.048,19.052,19.017,19.023,2961.947,56349.628649,97
1624988220000,2021-06-29T17:37:00Z,UNI/USDT,19.019,19.054,18.991,19.052,1092.836,20781.149956,183
1624988160000,2021-06-29T17:36:00Z,UNI/USDT,19.069,19.069,19.014,19.025,995.482,18956.823818,119
1624988100000,2021-06-29T17:35:00Z,UNI/USDT,19.093,19.097,19.059,19.064,1093.494,20866.55426,69
1624988040000,2021-06-29T17:34:00Z,UNI/USDT,19.132,19.138,19.087,19.096,1206.064,23038.998534,123
1624987980000,2021-06-29T17:33:00Z,UNI/USDT,19.158,19.189,19.124,19.132,5832.768,111817.560254,411
1624987920000,2021-06-29T17:32:00Z,UNI/USDT,19.134,19.179,19.133,19.162,1709.874,32748.342554,94
1624987860000,2021-06-29T17:31:00Z,UNI/USDT,19.152,19.155,19.132,19.147,570.62,10920.669455,60
1624987800000,2021-06-29T17:30:00Z,UNI/USDT,19.149,19.15,19.139,19.148,81.89,1567.527341,27
1624987740000,2021-06-29T17:29:00Z,UNI/USDT,19.145,19.156,19.135,19.15,487.83,9340.256936,48
1624987680000,2021-06-29T17:28:00Z,UNI/USDT,19.144,19.153,19.136,19.139,869.315,16639.928583,53
1624987620000,2021-06-29T17:27:00Z,UNI/USDT,19.126,19.17,19.126,19.149,696.856,13344.439441,80
1624987560000,2021-06-29T17:26:00Z,UNI/USDT,19.16,19.16,19.124,19.124,407.308,7799.159077,45
1624987500000,2021-06-29T17:25:00Z,UNI/USDT,19.156,19.163,19.147,19.156,4849.476,92904.49873,92
1624987440000,2021-06-29T17:24:00Z,UNI/USDT,19.153,19.159,19.13,19.156,2988.307,57227.192445,106
1624987380000,2021-06-29T17:23:00Z,UNI/USDT,19.153,19.171,19.147,19.156,1071.932,20537.498077,142
1624987320000,2021-06-29T17:22:00Z,UNI/USDT,19.127,19.163,19.126,19.15,1591.451,30475.165134,155
1624987260000,2021-06-29T17:21:00Z,UNI/USDT,19.162,19.162,19.13,19.131,1511.02,28937.420783,146
1624987200000,2021-06-29T17:20:00Z,UNI/USDT,19.137,19.174,19.127,19.161,1182.243,22650.911227,267
1624987140000,2021-06-29T17:19:00Z,UNI/USDT,19.074,19.146,19.067,19.134,1584.445,30248.383184,75
1624987080000,2021-06-29T17:18:00Z,UNI/USDT,19.12,19.121,19.058,19.074,1338.661,25561.462157,115
1624987020000,2021-06-29T17:17:00Z,UNI/USDT,19.129,19.162,19.112,19.129,2087.046,39934.150912,249
1624986960000,2021-06-29T17:16:00Z,UNI/USDT,19.128,19.139,19.115,19.129,4261.803,81504.458628,347
1624986900000,2021-06-29T17:15:00Z,UNI/USDT,19.087,19.139,19.087,19.132,1049.545,20064.721979,209
1624986840000,2021-06-29T17:14:00Z,UNI/USDT,19.121,19.134,19.068,19.081,2598.788,49646.963225,287
1624986780000,2021-06-29T17:13:00Z,UNI/USDT,19.066,19.121,19.064,19.118,2473.845,47247.281295,281
1624986720000,2021-06-29T17:12:00Z,UNI/USDT,19.069,19.074,19.062,19.068,366.219,6983.063797,59
1624986660000,2021-06-29T17:11:00Z,UNI/USDT,19.06,19.073,19.055,19.069,386.917,7376.06389,73
1624986600000,2021-06-29T17:10:00Z,UNI/USDT,19.058,19.07,19.051,19.055,453.187,8637.007087,84
1624986540000,2021-06-29T17:09:00Z,UNI/USDT,19.003,19.067,18.992,19.056,1464.111,27862.083378,90
1624986480000,2021-06-29T17:08:00Z,UNI/USDT,19.021,19.045,19,19,994.281,18914.560195,49
1624986420000,2021-06-29T17:07:00Z,UNI/USDT,19.02,19.02,18.999,19.015,546.723,10391.458616,28
1624986360000,2021-06-29T17:06:00Z,UNI/USDT,18.994,19.028,18.994,19.019,497.059,9451.097484,32
1624986300000,2021-06-29T17:05:00Z,UNI/USDT,19.038,19.043,18.995,18.997,400.795,7625.207569,31
1624986240000,2021-06-29T17:04:00Z,UNI/USDT,18.991,19.044,18.967,19.039,643.671,12234.629851,56
1624986180000,2021-06-29T17:03:00Z,UNI/USDT,18.987,19,18.97,18.987,567.812,10778.722129,37
1624986120000,2021-06-29T17:02:00Z,UNI/USDT,18.968,19.001,18.96,18.989,523.079,9926.921746,41
1624986060000,2021-06-29T17:01:00Z,UNI/USDT,19.054,19.063,18.965,18.968,1658.244,31518.213919,108
1624986000000,2021-06-29T17:00:00Z,UNI/USDT,19.038,19.06,19.038,19.044,713.067,13587.546215,45
1624985940000,2021-06-29T16:59:00Z,UNI/USDT,19.058,19.058,19.037,19.037,952.594,18140.001209,39
1624985880000,2021-06-29T16:58:00Z,UNI/USDT,19.037,19.062,19.037,19.048,603.501,11495.919266,66
1624985820000,2021-06-29T16:57:00Z,UNI/USDT,19.041,19.044,19.008,19.029,886.865,16874.897336000002,67
1624985760000,2021-06-29T16:56:00Z,UNI/USDT,19.032,19.055,19.019,19.041,502.471,9568.185615,122
1624985700000,2021-06-29T16:55:00Z,UNI/USDT,19,19.04,18.995,19.034,1422.309,27051.421528,131
1624985640000,2021-06-29T16:54:00Z,UNI/USDT,18.994,19.015,18.993,19.001,214.762,4082.026693,33
1624985580000,2021-06-29T16:53:00Z,UNI/USDT,19.008,19.008,18.984,18.995,1978.428,37587.074697,58
1624985520000,2021-06-29T16:52:00Z,UNI/USDT,18.978,19.016,18.978,18.999,2776.42,52760.154452,114
1624985460000,2021-06-29T16:51:00Z,UNI/USDT,18.968,18.979,18.955,18.963,819.677,15542.889275,40
1624985400000,2021-06-29T16:50:00Z,UNI/USDT,18.997,18.997,18.96,18.96,568.117,10782.555507,19
1624985340000,2021-06-29T16:49:00Z,UNI/USDT,18.995,18.996,18.983,18.984,116.507,2212.330795,16
1624985280000,2021-06-29T16:48:00Z,UNI/USDT,18.975,19.004,18.973,18.98,156.799,2977.404207,32
1624985220000,2021-06-29T16:47:00Z,UNI/USDT,18.942,18.987,18.941,18.974,830.856,15759.887219,51
1624985160000,2021-06-29T16:46:00Z,UNI/USDT,18.939,18.95,18.905,18.928,1004.684,19016.424687,58
1624985100000,2021-06-29T16:45:00Z,UNI/USDT,18.962,18.963,18.931,18.936,643.549,12194.773868,37
1624985040000,2021-06-29T16:44:00Z,UNI/USDT,18.935,18.981,18.91,18.971,1211.173,22956.981079,52
1624984980000,2021-06-29T16:43:00Z,UNI/USDT,18.967,18.972,18.9,18.937,1381.273,26164.653674,94
1624984920000,2021-06-29T16:42:00Z,UNI/USDT,18.989,18.995,18.958,18.974,1689.506,32057.232472,62
1624984860000,2021-06-29T16:41:00Z,UNI/USDT,19.02,19.02,18.964,18.971,1049.825,19940.277635,64
1624984800000,2021-06-29T16:40:00Z,UNI/USDT,19.009,19.025,19.003,19.015,657.748,12505.160687,53
1624984740000,2021-06-29T16:39:00Z,UNI/USDT,18.989,19.015,18.985,19.015,685.605,13021.750625,53
1624984680000,2021-06-29T16:38:00Z,UNI/USDT,18.993,19.009,18.982,19.003,1066.676,20264.488886,44
1624984620000,2021-06-29T16:37:00Z,UNI/USDT,18.981,19.01,18.975,18.983,771.868,14658.653057,41
1624984560000,2021-06-29T16:36:00Z,UNI/USDT,18.978,18.989,18.956,18.985,870.628,16522.446226,56
1624984500000,2021-06-29T16:35:00Z,UNI/USDT,18.99,19.01,18.961,18.977,540.457,10264.301638,61
1624984440000,2021-06-29T16:34:00Z,UNI/USDT,19.011,19.016,18.969,18.99,1726.818,32801.310666,90
1624984380000,2021-06-29T16:33:00Z,UNI/USDT,19.002,19.016,18.961,19.012,2869.333,54489.282092,173
1624984320000,2021-06-29T16:32:00Z,UNI/USDT,18.955,19.03,18.948,19.008,4475.263,84998.938113,346
1624984260000,2021-06-29T16:31:00Z,UNI/USDT,18.937,18.988,18.936,18.95,1614.829,30608.313021,250
1624984200000,2021-06-29T16:30:00Z,UNI/USDT,18.91,18.931,18.889,18.931,1821.708,34445.710533,140
1624984140000,2021-06-29T16:29:00Z,UNI/USDT,18.901,18.907,18.885,18.907,1003.972,18972.802055,98
1624984080000,2021-06-29T16:28:00Z,UNI/USDT,18.889,18.904,18.88,18.9,564.399,10664.025346,103
1624984020000,2021-06-29T16:27:00Z,UNI/USDT,18.89,18.893,18.88,18.884,1191.928,22512.061928,124
1624983960000,2021-06-29T16:26:00Z,UNI/USDT,18.868,18.896,18.868,18.876,1030.052,19454.232724,140
1624983900000,2021-06-29T16:25:00Z,UNI/USDT,18.815,18.882,18.811,18.873,1460.907,27544.241637,113
1624983840000,2021-06-29T16:24:00Z,UNI/USDT,18.818,18.839,18.798,18.821,1933.913,36393.213549,132
1624983780000,2021-06-29T16:23:00Z,UNI/USDT,18.76,18.834,18.752,18.816,3064.557,57617.114622,188
1624983720000,2021-06-29T16:22:00Z,UNI/USDT,18.672,18.774,18.659,18.763,8105.228,151472.56227,293
1624983660000,2021-06-29T16:21:00Z,UNI/USDT,18.665,18.673,18.66,18.671,5693.244,106285.746558,220
1624983600000,2021-06-29T16:20:00Z,UNI/USDT,18.667,18.69,18.657,18.661,3736.375,69761.219497,227
1624983540000,2021-06-29T16:19:00Z,UNI/USDT,18.688,18.701,18.658,18.665,2540.745,47431.178505,205
1624983480000,2021-06-29T16:18:00Z,UNI/USDT,18.72,18.72,18.676,18.687,4729.534,88435.625464,324
1624983420000,2021-06-29T16:17:00Z,UNI/USDT,18.729,18.734,18.713,18.72,486.441,9106.519563,127
1624983360000,2021-06-29T16:16:00Z,UNI/USDT,18.762,18.769,18.715,18.735,1667.627,31232.025052,187
1624983300000,2021-06-29T16:15:00Z,UNI/USDT,18.81,18.84,18.762,18.762,2014.245,37852.196685,125
1624983240000,2021-06-29T16:14:00Z,UNI/USDT,18.777,18.815,18.742,18.814,5834,109545.548548,128
1624983180000,2021-06-29T16:13:00Z,UNI/USDT,18.765,18.787,18.755,18.77,630.909,11841.487878,56
1624983120000,2021-06-29T16:12:00Z,UNI/USDT,18.759,18.772,18.739,18.765,581.104,10900.425484,88
1624983060000,2021-06-29T16:11:00Z,UNI/USDT,18.767,18.78,18.757,18.764,197.808,3711.757012,62
1624983000000,2021-06-29T16:10:00Z,UNI/USDT,18.766,18.796,18.748,18.756,5215.931,97849.76832,141
1624982940000,2021-06-29T16:09:00Z,UNI/USDT,18.766,18.79,18.756,18.766,1267.205,23786.652479,86
1624982880000,2021-06-29T16:08:00Z,UNI/USDT,18.81,18.81,18.757,18.766,1188.652,22335.966451,96
1624982820000,2021-06-29T16:07:00Z,UNI/USDT,18.817,18.841,18.804,18.816,1120.11,21092.51047,46
1624982760000,2021-06-29T16:06:00Z,UNI/USDT,18.817,18.827,18.797,18.811,269.183,5062.646745,31
1624982700000,2021-06-29T16:05:00Z,UNI/USDT,18.872,18.905,18.802,18.815,1190.224,22430.13609,96
1624982640000,2021-06-29T16:04:00Z,UNI/USDT,18.849,18.923,18.849,18.876,1100.061,20790.929197,68
1624982580000,2021-06-29T16:03:00Z,UNI/USDT,18.856,18.897,18.847,18.849,790.184,14913.425029,64
1624982520000,2021-06-29T16:02:00Z,UNI/USDT,18.926,18.928,18.855,18.856,1766.233,33360.139531,101
1624982460000,2021-06-29T16:01:00Z,UNI/USDT,18.983,19.021,18.923,18.926,2591.336,49162.956657,199
1624982400000,2021-06-29T16:00:00Z,UNI/USDT,18.937,18.984,18.915,18.976,2766.267,52421.931261,235
1624982340000,2021-06-29T15:59:00Z,UNI/USDT,18.875,18.941,18.875,18.941,1513.451,28609.691649,157
1624982280000,2021-06-29T15:58:00Z,UNI/USDT,18.839,18.871,18.838,18.863,404.615,7632.313502,30
1624982220000,2021-06-29T15:57:00Z,UNI/USDT,18.864,18.864,18.829,18.842,727.39,13704.360656,53
1624982160000,2021-06-29T15:56:00Z,UNI/USDT,18.836,18.873,18.836,18.868,366.567,6914.967392,26
1624982100000,2021-06-29T15:55:00Z,UNI/USDT,18.8,18.858,18.8,18.836,693.934,13071.624498,43
1624982040000,2021-06-29T15:54:00Z,UNI/USDT,18.829,18.849,18.8,18.8,1017.807,19158.572663,53
1624981980000,2021-06-29T15:53:00Z,UNI/USDT,18.869,18.877,18.833,18.833,477.706,9003.848287,38
1624981920000,2021-06-29T15:52:00Z,UNI/USDT,18.901,18.901,18.864,18.864,401.952,7587.861729,40
1624981860000,2021-06-29T15:51:00Z,UNI/USDT,18.875,18.913,18.87,18.901,1154.628,21815.882197,90
1624981800000,2021-06-29T15:50:00Z,UNI/USDT,18.85,18.877,18.849,18.87,959.974,18111.491147,53
1624981740000,2021-06-29T15:49:00Z,UNI/USDT,18.853,18.862,18.834,18.848,1088.312,20516.169561,65
1624981680000,2021-06-29T15:48:00Z,UNI/USDT,18.824,18.869,18.824,18.852,1814.384,34191.139695,102
1624981620000,2021-06-29T15:47:00Z,UNI/USDT,18.802,18.832,18.798,18.817,2177.861,40978.929878,110
1624981560000,2021-06-29T15:46:00Z,UNI/USDT,18.786,18.8,18.76,18.8,820.929,15419.106452,100
1624981500000,2021-06-29T15:45:00Z,UNI/USDT,18.721,18.791,18.721,18.787,3325.324,62334.902278,189
1624981440000,2021-06-29T15:44:00Z,UNI/USDT,18.734,18.744,18.712,18.721,729.216,13653.336923,142
1624981380000,2021-06-29T15:43:00Z,UNI/USDT,18.738,18.761,18.711,18.729,2944.094,55129.229155,247
1624981320000,2021-06-29T15:42:00Z,UNI/USDT,18.8,18.813,18.726,18.738,4379.428,82216.385581,290
1624981260000,2021-06-29T15:41:00Z,UNI/USDT,18.803,18.81,18.8,18.8,20219.45,380134.167717,329
1624981200000,2021-06-29T15:40:00Z,UNI/USDT,18.813,18.83,18.8,18.801,8282.235,155741.303961,269
1624981140000,2021-06-29T15:39:00Z,UNI/USDT,18.824,18.855,18.804,18.814,1177.767,22171.633214,170
1624981080000,2021-06-29T15:38:00Z,UNI/USDT,18.886,18.886,18.818,18.822,2961.156,55787.688101,177
1624981020000,2021-06-29T15:37:00Z,UNI/USDT,18.891,18.907,18.882,18.882,1833.315,34642.64538,32
1624980960000,2021-06-29T15:36:00Z,UNI/USDT,18.909,18.912,18.883,18.896,249.065,4708.996468,19
1624980900000,2021-06-29T15:35:00Z,UNI/USDT,18.871,18.919,18.868,18.906,557.869,10532.734525,46
1624980840000,2021-06-29T15:34:00Z,UNI/USDT,18.92,18.92,18.867,18.867,1791.698,33867.055406,62
1624980780000,2021-06-29T15:33:00Z,UNI/USDT,18.895,18.945,18.895,18.92,1384.905,26215.056747,50
1624980720000,2021-06-29T15:32:00Z,UNI/USDT,18.909,18.909,18.892,18.892,947.494,17901.610413,29
1624980660000,2021-06-29T15:31:00Z,UNI/USDT,18.887,18.907,18.88,18.899,1410.071,26634.15949,47
1624980600000,2021-06-29T15:30:00Z,UNI/USDT,18.865,18.899,18.865,18.899,692.907,13084.523825,38
1624980540000,2021-06-29T15:29:00Z,UNI/USDT,18.855,18.88,18.853,18.863,849.013,16020.937771,62
1624980480000,2021-06-29T15:28:00Z,UNI/USDT,18.938,18.938,18.841,18.851,2157.491,40735.750676,169
1624980420000,2021-06-29T15:27:00Z,UNI/USDT,18.958,18.958,18.937,18.944,562.293,10654.47759,43
1624980360000,2021-06-29T15:26:00Z,UNI/USDT,18.959,18.964,18.945,18.953,98.413,1865.542651,23
1624980300000,2021-06-29T15:25:00Z,UNI/USDT,18.988,18.988,18.94,18.96,1317.048,24973.541972,97
1624980240000,2021-06-29T15:24:00Z,UNI/USDT,19.042,19.046,18.986,18.992,766.099,14565.832867,60
1624980180000,2021-06-29T15:23:00Z,UNI/USDT,19.043,19.05,19.038,19.038,1566.344,29828.385165,80
1624980120000,2021-06-29T15:22:00Z,UNI/USDT,19.03,19.043,19.03,19.043,1177.625,22418.785063,48
1624980060000,2021-06-29T15:21:00Z,UNI/USDT,19.019,19.03,19.018,19.03,387.77,7377.140522,20
1624980000000,2021-06-29T15:20:00Z,UNI/USDT,19.006,19.02,19,19.02,3096.599,58848.473407,55
1624979940000,2021-06-29T15:19:00Z,UNI/USDT,18.972,19.02,18.972,19.007,1498.735,28486.328877,92
1624979880000,2021-06-29T15:18:00Z,UNI/USDT,18.953,18.989,18.953,18.969,1891.741,35874.000051,49
1624979820000,2021-06-29T15:17:00Z,UNI/USDT,18.933,18.959,18.927,18.954,1554.04,29443.154768,72
1624979760000,2021-06-29T15:16:00Z,UNI/USDT,18.902,18.93,18.9,18.93,1138.969,21545.659036,55
1624979700000,2021-06-29T15:15:00Z,UNI/USDT,18.943,18.945,18.894,18.906,764.337,14463.273532,51
1624979640000,2021-06-29T15:14:00Z,UNI/USDT,18.941,18.961,18.93,18.943,2338.49,44316.952233,83
1624979580000,2021-06-29T15:13:00Z,UNI/USDT,18.894,18.942,18.894,18.942,322.812,6108.929318,31
1624979520000,2021-06-29T15:12:00Z,UNI/USDT,18.897,18.914,18.889,18.897,566.576,10708.278122,61
1624979460000,2021-06-29T15:11:00Z,UNI/USDT,18.894,18.912,18.885,18.91,1902.18,35946.043839,58
1624979400000,2021-06-29T15:10:00Z,UNI/USDT,18.885,18.899,18.872,18.892,1093.154,20650.244503,49
1624979340000,2021-06-29T15:09:00Z,UNI/USDT,18.877,18.893,18.864,18.872,955.622,18043.190625,76
1624979280000,2021-06-29T15:08:00Z,UNI/USDT,18.904,18.904,18.869,18.88,586.891,11086.881328,77
1624979220000,2021-06-29T15:07:00Z,UNI/USDT,18.918,18.931,18.902,18.903,2282.073,43168.279529,57
1624979160000,2021-06-29T15:06:00Z,UNI/USDT,18.938,18.938,18.906,18.923,1670.256,31603.262525,54
1624979100000,2021-06-29T15:05:00Z,UNI/USDT,18.951,18.954,18.93,18.935,910.474,17245.606436,34
1624979040000,2021-06-29T15:04:00Z,UNI/USDT,18.959,18.966,18.93,18.935,614.283,11640.173876,41
1624978980000,2021-06-29T15:03:00Z,UNI/USDT,18.959,18.997,18.927,18.964,5529.688,104835.061578,125
1624978920000,2021-06-29T15:02:00Z,UNI/USDT,18.943,18.969,18.935,18.955,1006.503,19074.057712,49
1624978860000,2021-06-29T15:01:00Z,UNI/USDT,19.013,19.014,18.924,18.934,4982.489,94434.340607,161
1624978800000,2021-06-29T15:00:00Z,UNI/USDT,18.997,19.041,18.979,19.006,2269.435,43143.867676,78
1624978740000,2021-06-29T14:59:00Z,UNI/USDT,19.028,19.03,18.993,18.993,1870.69,35577.303433,85
1624978680000,2021-06-29T14:58:00Z,UNI/USDT,19.041,19.041,19.013,19.024,662.886,12607.651273,29
1624978620000,2021-06-29T14:57:00Z,UNI/USDT,19.087,19.088,19.034,19.049,2433.941,46392.524538,59
1624978560000,2021-06-29T14:56:00Z,UNI/USDT,19.058,19.093,19.052,19.086,2344.434,44717.677059,70
1624978500000,2021-06-29T14:55:00Z,UNI/USDT,19.056,19.08,19.047,19.059,706.43,13469.34941,48
1624978440000,2021-06-29T14:54:00Z,UNI/USDT,18.998,19.062,18.998,19.062,1087.683,20710.847337,41
1624978380000,2021-06-29T14:53:00Z,UNI/USDT,19,19.012,19,19,226.848,4312.305617,14
1624978320000,2021-06-29T14:52:00Z,UNI/USDT,19.007,19.018,18.984,18.997,1682.295,31969.760815,60
1624978260000,2021-06-29T14:51:00Z,UNI/USDT,19.011,19.015,18.993,19.009,4084.081,77605.739742,76
1624978200000,2021-06-29T14:50:00Z,UNI/USDT,19.063,19.063,19.002,19.002,2199.261,41828.56838,75
1624978140000,2021-06-29T14:49:00Z,UNI/USDT,19.066,19.066,19.044,19.065,540.66,10305.442572,50
1624978080000,2021-06-29T14:48:00Z,UNI/USDT,19.023,19.064,19.018,19.064,667.371,12707.927978,66
1624978020000,2021-06-29T14:47:00Z,UNI/USDT,19.016,19.037,18.98,19.037,1822.866,34646.976799,93
1624977960000,2021-06-29T14:46:00Z,UNI/USDT,19.061,19.064,19.014,19.023,701.265,13350.259433,60
1624977900000,2021-06-29T14:45:00Z,UNI/USDT,19.064,19.088,19.044,19.056,2979.319,56821.731695,108
1624977840000,2021-06-29T14:44:00Z,UNI/USDT,19.014,19.066,19.004,19.065,6672.595,126951.712329,174
1624977780000,2021-06-29T14:43:00Z,UNI/USDT,19.014,19.031,19.007,19.014,1715.569,32632.417479,78
1624977720000,2021-06-29T14:42:00Z,UNI/USDT,18.999,19.023,18.987,19.016,7582.994,144057.158553,163
1624977660000,2021-06-29T14:41:00Z,UNI/USDT,19.03,19.032,18.987,19,5332.735,101338.780173,114
1624977600000,2021-06-29T14:40:00Z,UNI/USDT,19.023,19.031,19.023,19.031,2747.595,52271.215682,74
1624977540000,2021-06-29T14:39:00Z,UNI/USDT,19.061,19.061,19.009,19.027,1372.815,26131.507036,101
1624977480000,2021-06-29T14:38:00Z,UNI/USDT,19.054,19.065,19.042,19.059,13514.668,257556.008015,229
1624977420000,2021-06-29T14:37:00Z,UNI/USDT,19.078,19.094,19.045,19.045,4860.432,92702.881483,230
1624977360000,2021-06-29T14:36:00Z,UNI/USDT,19.061,19.072,19.057,19.068,555.455,10590.035921,89
1624977300000,2021-06-29T14:35:00Z,UNI/USDT,19.049,19.061,19.03,19.061,653.306,12441.012064,47
1624977240000,2021-06-29T14:34:00Z,UNI/USDT,19.047,19.06,19.04,19.049,3580.724,68228.075648,114
1624977180000,2021-06-29T14:33:00Z,UNI/USDT,19.037,19.054,19.035,19.043,288.321,5491.557727,57
1624977120000,2021-06-29T14:32:00Z,UNI/USDT,18.975,19.041,18.969,19.036,2157.729,41017.563995,136
1624977060000,2021-06-29T14:31:00Z,UNI/USDT,18.957,18.976,18.953,18.974,443.729,8415.478589,49
1624977000000,2021-06-29T14:30:00Z,UNI/USDT,18.943,18.963,18.942,18.96,1620.71,30709.355303,37
1624976940000,2021-06-29T14:29:00Z,UNI/USDT,18.926,18.957,18.925,18.944,939.799,17798.428001,42
1624976880000,2021-06-29T14:28:00Z,UNI/USDT,18.928,18.938,18.912,18.923,1711.531,32382.405116,67
1624976820000,2021-06-29T14:27:00Z,UNI/USDT,18.954,18.954,18.923,18.928,682.891,12932.70907,63
1624976760000,2021-06-29T14:26:00Z,UNI/USDT,18.939,18.953,18.937,18.952,184.604,3497.487702,35
1624976700000,2021-06-29T14:25:00Z,UNI/USDT,18.937,18.939,18.914,18.93,991.291,18759.835551,52
1624976640000,2021-06-29T14:24:00Z,UNI/USDT,18.941,18.946,18.93,18.944,1371.208,25963.908647,98
1624976580000,2021-06-29T14:23:00Z,UNI/USDT,18.906,18.945,18.903,18.945,1224.651,23170.582429,82
1624976520000,2021-06-29T14:22:00Z,UNI/USDT,18.88,18.918,18.878,18.911,4129.64,78070.968092,93
1624976460000,2021-06-29T14:21:00Z,UNI/USDT,18.9,18.91,18.874,18.879,1231.449,23266.71489,129
1624976400000,2021-06-29T14:20:00Z,UNI/USDT,18.916,18.918,18.889,18.901,910.495,17209.269932,153
1624976340000,2021-06-29T14:19:00Z,UNI/USDT,18.905,18.936,18.895,18.908,1746.581,33036.855274,174
1624976280000,2021-06-29T14:18:00Z,UNI/USDT,18.868,18.909,18.856,18.905,11359.029,214425.010659,305
1624976220000,2021-06-29T14:17:00Z,UNI/USDT,18.942,18.946,18.851,18.868,11369.831,214850.037102,501
1624976160000,2021-06-29T14:16:00Z,UNI/USDT,19.006,19.012,18.933,18.942,4865.457,92318.465702,279
1624976100000,2021-06-29T14:15:00Z,UNI/USDT,19.038,19.041,19.007,19.009,4210.086,80125.196171,135
1624976040000,2021-06-29T14:14:00Z,UNI/USDT,19.041,19.049,19.013,19.039,3425.512,65191.017003,118
1624975980000,2021-06-29T14:13:00Z,UNI/USDT,19.052,19.055,19.034,19.034,1040.723,19823.1331,51
1624975920000,2021-06-29T14:12:00Z,UNI/USDT,19.056,19.062,19.047,19.053,1055.549,20112.499737,51
1624975860000,2021-06-29T14:11:00Z,UNI/USDT,19.07,19.092,19.053,19.053,1629.041,31078.50078,69
1624975800000,2021-06-29T14:10:00Z,UNI/USDT,19.098,19.102,19.076,19.076,782.711,14940.422775,57
