unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1624989900000,2021-06-29T18:05:00Z,LTC/USDT,147.58,147.92,147.58,147.64,232.13377,34304.3656588,103
1624989840000,2021-06-29T18:04:00Z,LTC/USDT,147.71,147.78,147.53,147.58,697.04265,102939.3531864,127
1624989780000,2021-06-29T18:03:00Z,LTC/USDT,147.69,147.77,147.54,147.76,107.61744,15886.5271386,58
1624989720000,2021-06-29T18:02:00Z,LTC/USDT,147.96,148,147.61,147.67,480.6094,71026.8219539,140
1624989660000,2021-06-29T18:01:00Z,LTC/USDT,148.08,148.21,147.94,147.94,303.56843,44948.6333241,98
1624989600000,2021-06-29T18:00:00Z,LTC/USDT,148.22,148.43,148.08,148.11,127.80828,18942.581739,93
1624989540000,2021-06-29T17:59:00Z,LTC/USDT,148.35,148.41,148.15,148.21,342.11483,50731.6922772,113
1624989480000,2021-06-29T17:58:00Z,LTC/USDT,148.53,148.62,148.36,148.39,602.86566,89519.8706953,112
1624989420000,2021-06-29T17:57:00Z,LTC/USDT,148.58,148.66,148.33,148.54,813.86516,120878.8247582,141
1624989360000,2021-06-29T17:56:00Z,LTC/USDT,147.81,148.64,147.8,148.58,815.20241,120846.2652562,201
1624989300000,2021-06-29T17:55:00Z,LTC/USDT,147.73,147.88,147.69,147.81,98.92125,14622.7960132,74
1624989240000,2021-06-29T17:54:00Z,LTC/USDT,147.84,147.9,147.64,147.71,205.88237,30413.476771,77
1624989180000,2021-06-29T17:53:00Z,LTC/USDT,147.69,147.89,147.47,147.83,711.98137,105156.6667326,175
1624989120000,2021-06-29T17:52:00Z,LTC/USDT,147.87,147.88,147.53,147.68,752.33896,111069.0993069,155
1624989060000,2021-06-29T17:51:00Z,LTC/USDT,147.86,147.95,147.81,147.86,161.89729,23940.0959577,76
1624989000000,2021-06-29T17:50:00Z,LTC/USDT,148.1,148.13,147.83,147.86,121.58864,17988.0469035,78
1624988940000,2021-06-29T17:49:00Z,LTC/USDT,148.1,148.16,148.02,148.1,293.95954,43528.2810119,65
1624988880000,2021-06-29T17:48:00Z,LTC/USDT,148.17,148.25,148.05,148.11,233.67831,34610.4254369,61
1624988820000,2021-06-29T17:47:00Z,LTC/USDT,148.15,148.29,148.08,148.24,135.76345,20118.0580297,72
1624988760000,2021-06-29T17:46:00Z,LTC/USDT,148.44,148.46,148.1,148.16,220.47432,32689.3322608,89
1624988700000,2021-06-29T17:45:00Z,LTC/USDT,148.67,148.7,148.45,148.48,886.426,131749.5772743,122
1624988640000,2021-06-29T17:44:00Z,LTC/USDT,148.62,148.65,148.45,148.65,298.37273,44322.3274048,85
1624988580000,2021-06-29T17:43:00Z,LTC/USDT,148.24,148.7,148.23,148.6,374.5936,55635.6304091,114
1624988520000,2021-06-29T17:42:00Z,LTC/USDT,148.17,148.3,148.17,148.24,50.41472,7474.9740723,34
1624988460000,2021-06-29T17:41:00Z,LTC/USDT,147.94,148.24,147.85,148.16,203.85157,30179.7750175,80
1624988400000,2021-06-29T17:40:00Z,LTC/USDT,147.96,148.08,147.83,147.98,431.55097,63837.9308544,91
1624988340000,2021-06-29T17:39:00Z,LTC/USDT,148,148.09,147.81,147.97,153.37728,22697.9317118,69
1624988280000,2021-06-29T17:38:00Z,LTC/USDT,148.09,148.13,147.85,147.95,141.33001,20908.533407,79
1624988220000,2021-06-29T17:37:00Z,LTC/USDT,148.08,148.11,147.77,148.11,281.19733,41597.860792,129
1624988160000,2021-06-29T17:36:00Z,LTC/USDT,148.35,148.36,148.06,148.11,1346.66062,199574.3833856,165
1624988100000,2021-06-29T17:35:00Z,LTC/USDT,148.49,148.53,148.29,148.39,286.8907,42578.344797,96
1624988040000,2021-06-29T17:34:00Z,LTC/USDT,148.62,148.67,148.37,148.48,422.98709,62810.9085573,339
1624987980000,2021-06-29T17:33:00Z,LTC/USDT,148.6,148.95,148.53,148.67,2019.47268,300442.9431608,381
1624987920000,2021-06-29T17:32:00Z,LTC/USDT,148.19,148.68,148.15,148.61,473.93455,70380.7999664,136
1624987860000,2021-06-29T17:31:00Z,LTC/USDT,148.25,148.25,148.11,148.19,331.31425,49089.7874068,97
1624987800000,2021-06-29T17:30:00Z,LTC/USDT,148.15,148.27,148.15,148.26,91.31133,13531.9396934,58
1624987740000,2021-06-29T17:29:00Z,LTC/USDT,148.12,148.26,148.08,148.14,738.94103,109466.8965653,98
1624987680000,2021-06-29T17:28:00Z,LTC/USDT,148.21,148.21,148.05,148.1,253.80933,37597.8243459,75
1624987620000,2021-06-29T17:27:00Z,LTC/USDT,148.12,148.38,148.12,148.15,280.29208,41550.7854746,98
1624987560000,2021-06-29T17:26:00Z,LTC/USDT,148.25,148.28,148.08,148.13,253.44009,37555.0996892,90
1624987500000,2021-06-29T17:25:00Z,LTC/USDT,148.39,148.41,148.25,148.25,347.27437,51509.9508563,105
1624987440000,2021-06-29T17:24:00Z,LTC/USDT,148.4,148.41,148.17,148.39,443.41734,65751.5306278,117
1624987380000,2021-06-29T17:23:00Z,LTC/USDT,148.44,148.48,148.36,148.41,176.42715,26181.6906143,76
1624987320000,2021-06-29T17:22:00Z,LTC/USDT,148.42,148.49,148.4,148.44,119.82951,17788.3377265,60
1624987260000,2021-06-29T17:21:00Z,LTC/USDT,148.4,148.53,148.36,148.36,169.64623,25187.4733917,76
1624987200000,2021-06-29T17:20:00Z,LTC/USDT,148.29,148.42,148.24,148.39,167.92732,24908.5833079,55
1624987140000,2021-06-29T17:19:00Z,LTC/USDT,148.04,148.45,148,148.28,547.1086,81095.3293582,120
1624987080000,2021-06-29T17:18:00Z,LTC/USDT,148.35,148.35,147.94,148.04,1161.08123,171962.1714369,233
1624987020000,2021-06-29T17:17:00Z,LTC/USDT,148.59,148.62,148.29,148.36,1163.41249,172787.3957973,196
1624986960000,2021-06-29T17:16:00Z,LTC/USDT,148.47,148.59,148.31,148.58,987.86271,146611.5689658,193
1624986900000,2021-06-29T17:15:00Z,LTC/USDT,148.41,148.56,148.41,148.47,338.69551,50286.1604667,115
1624986840000,2021-06-29T17:14:00Z,LTC/USDT,148.61,148.61,148.33,148.36,445.36266,66117.4019695,141
1624986780000,2021-06-29T17:13:00Z,LTC/USDT,148.55,148.63,148.42,148.63,428.92382,63701.7319515,121
1624986720000,2021-06-29T17:12:00Z,LTC/USDT,148.6,148.61,148.48,148.55,346.63033,51494.1306552,115
1624986660000,2021-06-29T17:11:00Z,LTC/USDT,148.48,148.64,148.42,148.58,560.0466,83186.5125566,132
1624986600000,2021-06-29T17:10:00Z,LTC/USDT,148.65,148.65,148.48,148.5,441.43196,65590.9190854,131
1624986540000,2021-06-29T17:09:00Z,LTC/USDT,148.17,148.65,148.12,148.65,884.04433,131165.5496064,172
1624986480000,2021-06-29T17:08:00Z,LTC/USDT,148.33,148.35,148.18,148.18,468.10303,69422.6185661,87
1624986420000,2021-06-29T17:07:00Z,LTC/USDT,148.44,148.44,148.22,148.32,311.4272,46192.0812257,61
1624986360000,2021-06-29T17:06:00Z,LTC/USDT,148.23,148.44,148.23,148.44,219.55956,32575.108622,68
1624986300000,2021-06-29T17:05:00Z,LTC/USDT,148.43,148.47,148.19,148.19,181.0487,26859.0951488,66
1624986240000,2021-06-29T17:04:00Z,LTC/USDT,148.18,148.49,148.05,148.44,239.96098,35572.1903807,112
1624986180000,2021-06-29T17:03:00Z,LTC/USDT,148.07,148.17,148,148.17,169.58142,25107.6942343,65
1624986120000,2021-06-29T17:02:00Z,LTC/USDT,147.92,148.11,147.79,148.08,702.78396,103952.5740042,198
1624986060000,2021-06-29T17:01:00Z,LTC/USDT,148.56,148.59,147.72,147.92,1387.93278,205531.2687861,478
1624986000000,2021-06-29T17:00:00Z,LTC/USDT,148.6,148.82,148.52,148.53,597.84978,88881.0104227,204
1624985940000,2021-06-29T16:59:00Z,LTC/USDT,148.79,148.8,148.59,148.6,467.32046,69470.9673651,246
1624985880000,2021-06-29T16:58:00Z,LTC/USDT,148.57,148.79,148.57,148.79,540.57995,80383.7204531,588
1624985820000,2021-06-29T16:57:00Z,LTC/USDT,148.65,148.68,148.3,148.57,530.9635,78875.5679911,380
1624985760000,2021-06-29T16:56:00Z,LTC/USDT,148.56,148.68,148.42,148.65,909.06676,135063.4480166,432
1624985700000,2021-06-29T16:55:00Z,LTC/USDT,148.07,148.6,148,148.57,1213.86416,180090.3984477,564
1624985640000,2021-06-29T16:54:00Z,LTC/USDT,148.07,148.2,147.9,148.07,507.87673,75168.7156432,378
1624985580000,2021-06-29T16:53:00Z,LTC/USDT,148.14,148.15,148.01,148.05,909.94899,134757.5635271,425
1624985520000,2021-06-29T16:52:00Z,LTC/USDT,147.81,148.22,147.78,148.12,1863.1485,275755.4119043,423
1624985460000,2021-06-29T16:51:00Z,LTC/USDT,147.98,148.02,147.7,147.83,552.89962,81742.9543649,460
1624985400000,2021-06-29T16:50:00Z,LTC/USDT,148.25,148.32,147.93,147.99,505.65495,74959.2950018,322
1624985340000,2021-06-29T16:49:00Z,LTC/USDT,148.3,148.39,148.17,148.21,198.76546,29477.1931702,450
1624985280000,2021-06-29T16:48:00Z,LTC/USDT,148.06,148.34,148.04,148.16,357.08666,52921.3219426,481
1624985220000,2021-06-29T16:47:00Z,LTC/USDT,147.78,148.18,147.72,148.07,524.78734,77621.5118606,878
1624985160000,2021-06-29T16:46:00Z,LTC/USDT,147.93,148.02,147.65,147.79,915.72333,135347.3366213,409
1624985100000,2021-06-29T16:45:00Z,LTC/USDT,148.08,148.09,147.77,147.9,755.59089,111736.1959502,416
1624985040000,2021-06-29T16:44:00Z,LTC/USDT,147.88,148.09,147.74,148.09,336.60235,49783.419784,539
1624984980000,2021-06-29T16:43:00Z,LTC/USDT,148.16,148.17,147.75,147.88,883.49616,130713.3625725,636
1624984920000,2021-06-29T16:42:00Z,LTC/USDT,148.23,148.28,148.05,148.15,427.54139,63324.4783071,318
1624984860000,2021-06-29T16:41:00Z,LTC/USDT,148.35,148.45,148.21,148.23,265.57228,39398.0156144,542
1624984800000,2021-06-29T16:40:00Z,LTC/USDT,148.46,148.49,148.29,148.35,253.55116,37619.2872329,302
1624984740000,2021-06-29T16:39:00Z,LTC/USDT,148.45,148.48,148.21,148.46,402.10817,59668.0375221,583
1624984680000,2021-06-29T16:38:00Z,LTC/USDT,148.28,148.46,148.26,148.45,339.19506,50330.3924868,371
1624984620000,2021-06-29T16:37:00Z,LTC/USDT,148.14,148.37,148.12,148.28,462.40496,68571.126362,238
1624984560000,2021-06-29T16:36:00Z,LTC/USDT,148.16,148.3,148.05,148.14,186.46407,27615.8985455,193
1624984500000,2021-06-29T16:35:00Z,LTC/USDT,148.02,148.29,147.93,148.18,465.99741,69024.2360331,901
1624984440000,2021-06-29T16:34:00Z,LTC/USDT,148.38,148.41,147.92,148.02,697.02849,103232.5045733,531
1624984380000,2021-06-29T16:33:00Z,LTC/USDT,148.39,148.43,148.1,148.38,533.79248,79165.3713909,456
1624984320000,2021-06-29T16:32:00Z,LTC/USDT,147.86,148.47,147.72,148.35,1075.6329,159462.898787,656
1624984260000,2021-06-29T16:31:00Z,LTC/USDT,147.95,148.33,147.86,147.86,1048.20241,155274.769317,821
1624984200000,2021-06-29T16:30:00Z,LTC/USDT,147.45,147.95,147.41,147.95,1589.13997,234512.1627445,361
1624984140000,2021-06-29T16:29:00Z,LTC/USDT,147.44,147.45,147.21,147.41,362.9097,53469.5150804,707
1624984080000,2021-06-29T16:28:00Z,LTC/USDT,147.29,147.5,147.27,147.45,176.30705,25989.3289329,194
1624984020000,2021-06-29T16:27:00Z,LTC/USDT,147.48,147.51,147.24,147.34,441.50126,65072.0690583,637
1624983960000,2021-06-29T16:26:00Z,LTC/USDT,147.47,147.68,147.32,147.43,500.74253,73866.3104627,603
1624983900000,2021-06-29T16:25:00Z,LTC/USDT,147.1,147.58,147.1,147.5,507.78292,74810.406965,606
1624983840000,2021-06-29T16:24:00Z,LTC/USDT,147.32,147.62,146.99,147.1,926.09583,136423.7462588,584
1624983780000,2021-06-29T16:23:00Z,LTC/USDT,146.79,147.58,146.69,147.35,3030.47873,446152.9529916,1299
1624983720000,2021-06-29T16:22:00Z,LTC/USDT,145.95,146.8,145.92,146.79,1548.91598,226805.6609795,435
1624983660000,2021-06-29T16:21:00Z,LTC/USDT,145.82,146.04,145.81,145.94,238.18455,34757.6827101,387
1624983600000,2021-06-29T16:20:00Z,LTC/USDT,145.73,145.9,145.73,145.81,915.7672,133493.6070091,472
1624983540000,2021-06-29T16:19:00Z,LTC/USDT,145.92,145.95,145.67,145.73,261.52252,38142.4841266,582
1624983480000,2021-06-29T16:18:00Z,LTC/USDT,146.04,146.06,145.88,145.88,711.4263,103865.8506942,259
1624983420000,2021-06-29T16:17:00Z,LTC/USDT,146.12,146.22,146,146.03,581.38327,84947.5013661,677
1624983360000,2021-06-29T16:16:00Z,LTC/USDT,146.46,146.47,146.06,146.12,309.74681,45284.3530004,281
1624983300000,2021-06-29T16:15:00Z,LTC/USDT,146.84,146.92,146.46,146.46,627.74946,92031.8365604,553
1624983240000,2021-06-29T16:14:00Z,LTC/USDT,146.49,146.87,146.27,146.83,320.62796,46989.1127625,479
1624983180000,2021-06-29T16:13:00Z,LTC/USDT,146.54,146.65,146.45,146.5,198.72132,29120.176135,485
1624983120000,2021-06-29T16:12:00Z,LTC/USDT,146.31,146.58,146.12,146.58,377.803,55286.7894541,389
1624983060000,2021-06-29T16:11:00Z,LTC/USDT,146.31,146.41,146.27,146.31,388.72953,56885.6090709,758
1624983000000,2021-06-29T16:10:00Z,LTC/USDT,146.27,146.53,146,146.35,2248.87533,328667.4180438,460
1624982940000,2021-06-29T16:09:00Z,LTC/USDT,146.42,146.46,146.23,146.25,1315.05237,192464.7564177,503
1624982880000,2021-06-29T16:08:00Z,LTC/USDT,146.87,146.87,146.41,146.41,2634.78276,386082.4833033,618
1624982820000,2021-06-29T16:07:00Z,LTC/USDT,146.82,147.01,146.74,146.88,363.49311,53391.7054105,498
1624982760000,2021-06-29T16:06:00Z,LTC/USDT,147.18,147.3,146.72,146.82,1089.50534,160042.1253088,471
1624982700000,2021-06-29T16:05:00Z,LTC/USDT,147.71,147.88,147.09,147.09,393.17079,57951.6668534,664
1624982640000,2021-06-29T16:04:00Z,LTC/USDT,147.34,147.93,147.33,147.71,329.83022,48714.5492066,375
1624982580000,2021-06-29T16:03:00Z,LTC/USDT,147.39,147.65,147.33,147.34,282.48937,41658.8777362,505
1624982520000,2021-06-29T16:02:00Z,LTC/USDT,147.55,147.71,147.32,147.36,970.65826,143164.0463654,477
1624982460000,2021-06-29T16:01:00Z,LTC/USDT,148.33,148.35,147.5,147.53,1997.23405,295700.4557182,701
1624982400000,2021-06-29T16:00:00Z,LTC/USDT,147.93,148.38,147.58,148.33,2351.04878,348037.3379861,612
1624982340000,2021-06-29T15:59:00Z,LTC/USDT,147.45,147.99,147.44,147.98,1026.27807,151702.5225619,397
1624982280000,2021-06-29T15:58:00Z,LTC/USDT,147.15,147.47,147.15,147.47,295.16987,43488.4280656,135
1624982220000,2021-06-29T15:57:00Z,LTC/USDT,147.22,147.31,147.02,147.16,768.86334,113166.1789809,190
1624982160000,2021-06-29T15:56:00Z,LTC/USDT,147,147.25,146.96,147.22,545.33096,80247.0451914,203
1624982100000,2021-06-29T15:55:00Z,LTC/USDT,146.51,147.16,146.51,147.01,520.08006,76430.9831846,207
1624982040000,2021-06-29T15:54:00Z,LTC/USDT,146.56,146.7,146.49,146.55,202.28557,29646.6766315,76
1624981980000,2021-06-29T15:53:00Z,LTC/USDT,146.68,146.77,146.56,146.56,179.17318,26276.1397808,73
1624981920000,2021-06-29T15:52:00Z,LTC/USDT,146.93,146.97,146.67,146.7,334.0569,49058.8744205,111
1624981860000,2021-06-29T15:51:00Z,LTC/USDT,146.84,146.98,146.8,146.98,171.33493000000001,25168.9108425,91
1624981800000,2021-06-29T15:50:00Z,LTC/USDT,146.56,146.94,146.54,146.82,906.1161,132964.4434188,277
1624981740000,2021-06-29T15:49:00Z,LTC/USDT,146.66,146.67,146.47,146.56,390.07726,57185.8520464,108
1624981680000,2021-06-29T15:48:00Z,LTC/USDT,146.21,146.68,146.18,146.62,517.62372,75833.5726612,255
1624981620000,2021-06-29T15:47:00Z,LTC/USDT,146.18,146.33,146.1,146.26,672.34795,98306.682592,171
1624981560000,2021-06-29T15:46:00Z,LTC/USDT,145.99,146.24,145.86,146.19,520.47984,76033.3022629,188
1624981500000,2021-06-29T15:45:00Z,LTC/USDT,145.49,146.09,145.49,146.01,747.02836,109005.2740799,529
1624981440000,2021-06-29T15:44:00Z,LTC/USDT,145.33,145.63,145.3,145.55,533.86815,77672.5688452,200
1624981380000,2021-06-29T15:43:00Z,LTC/USDT,145.42,145.59,145.2,145.34,1047.88109,152279.8696232,428
1624981320000,2021-06-29T15:42:00Z,LTC/USDT,145.6,145.73,145.34,145.42,1106.24482,161004.2854639,298
1624981260000,2021-06-29T15:41:00Z,LTC/USDT,145.67,145.77,145.57,145.59,741.25777,107964.8364641,296
1624981200000,2021-06-29T15:40:00Z,LTC/USDT,145.85,146.08,145.66,145.66,536.60773,78280.2483017,228
1624981140000,2021-06-29T15:39:00Z,LTC/USDT,145.99,146.14,145.85,145.86,452.52127,66071.4513755,204
1624981080000,2021-06-29T15:38:00Z,LTC/USDT,146.36,146.38,145.9,145.99,787.48933,114985.8196422,248
1624981020000,2021-06-29T15:37:00Z,LTC/USDT,146.5,146.5,146.34,146.34,251.71053,36857.6457089,94
1624980960000,2021-06-29T15:36:00Z,LTC/USDT,146.61,146.62,146.45,146.49,491.50679,72009.1130034,104
1624980900000,2021-06-29T15:35:00Z,LTC/USDT,146.29,146.62,146.28,146.62,210.77626,30862.118774,102
1624980840000,2021-06-29T15:34:00Z,LTC/USDT,146.7,146.7,146.28,146.33,144.97737,21234.6074162,97
1624980780000,2021-06-29T15:33:00Z,LTC/USDT,146.71,146.85,146.65,146.7,214.30385,31447.3387298,113
1624980720000,2021-06-29T15:32:00Z,LTC/USDT,146.66,146.74,146.61,146.72,306.13863,44907.3205886,131
1624980660000,2021-06-29T15:31:00Z,LTC/USDT,146.53,146.69,146.47,146.65,419.63018,61502.1067878,119
1624980600000,2021-06-29T15:30:00Z,LTC/USDT,146.19,146.61,146.19,146.54,427.57247,62612.2498701,142
1624980540000,2021-06-29T15:29:00Z,LTC/USDT,146.11,146.28,146.04,146.09,638.85346,93354.0601355,196
1624980480000,2021-06-29T15:28:00Z,LTC/USDT,146.7,146.7,146.03,146.11,839.89838,122965.8069792,303
1624980420000,2021-06-29T15:27:00Z,LTC/USDT,146.77,146.82,146.66,146.73,448.3034,65792.9327914,125
1624980360000,2021-06-29T15:26:00Z,LTC/USDT,146.66,146.84,146.62,146.76,385.83307,56611.7252873,112
1624980300000,2021-06-29T15:25:00Z,LTC/USDT,146.72,146.72,146.51,146.64,205.25119,30090.1810007,101
1624980240000,2021-06-29T15:24:00Z,LTC/USDT,147.01,147.01,146.65,146.72,491.547,72138.4162397,126
1624980180000,2021-06-29T15:23:00Z,LTC/USDT,147.03,147.07,146.97,147.02,200.72145,29513.7336353,94
1624980120000,2021-06-29T15:22:00Z,LTC/USDT,147.07,147.12,147,147.03,336.58946,49489.6847449,106
1624980060000,2021-06-29T15:21:00Z,LTC/USDT,147.01,147.1,146.93,147.07,309.10021,45441.5765666,110
1624980000000,2021-06-29T15:20:00Z,LTC/USDT,146.84,147.04,146.82,147.03,240.70823,35369.6013059,119
1624979940000,2021-06-29T15:19:00Z,LTC/USDT,146.75,146.9,146.71,146.83,135.98974,19968.5897739,81
1624979880000,2021-06-29T15:18:00Z,LTC/USDT,146.76,146.93,146.74,146.74,292.4658,42939.5485158,82
1624979820000,2021-06-29T15:17:00Z,LTC/USDT,146.57,146.84,146.57,146.76,311.97896,45785.0071427,164
1624979760000,2021-06-29T15:16:00Z,LTC/USDT,146.25,146.56,146.21,146.56,486.91054,71263.0293751,143
1624979700000,2021-06-29T15:15:00Z,LTC/USDT,146.56,146.62,146.22,146.22,313.86699,45956.3800693,129
1624979640000,2021-06-29T15:14:00Z,LTC/USDT,146.58,146.6,146.48,146.58,129.83659,19026.270075,78
1624979580000,2021-06-29T15:13:00Z,LTC/USDT,146.36,146.62,146.3,146.59,334.41109,48977.2088168,143
1624979520000,2021-06-29T15:12:00Z,LTC/USDT,146.57,146.57,146.35,146.36,676.80809,99141.5538745,151
1624979460000,2021-06-29T15:11:00Z,LTC/USDT,146.29,146.6,146.24,146.56,302.16852,44227.9487379,167
1624979400000,2021-06-29T15:10:00Z,LTC/USDT,146.21,146.42,146.17,146.29,548.3512,80211.3237798,190
1624979340000,2021-06-29T15:09:00Z,LTC/USDT,146.22,146.27,146.1,146.25,560.39091,81919.8314422,197
1624979280000,2021-06-29T15:08:00Z,LTC/USDT,146.41,146.41,146.17,146.23,405.6284,59336.2233492,102
1624979220000,2021-06-29T15:07:00Z,LTC/USDT,146.15,146.59,146.15,146.41,1143.4419,167347.9695865,267
1624979160000,2021-06-29T15:06:00Z,LTC/USDT,146.38,146.52,146.15,146.15,1175.64759,171998.9191191,382
1624979100000,2021-06-29T15:05:00Z,LTC/USDT,146.55,146.68,146.37,146.37,334.06962,48952.2977337,190
1624979040000,2021-06-29T15:04:00Z,LTC/USDT,146.75,146.76,146.44,146.53,369.56837,54165.2912528,244
1624978980000,2021-06-29T15:03:00Z,LTC/USDT,146.67,146.92,146.63,146.75,173.80943,25514.6572549,119
1624978920000,2021-06-29T15:02:00Z,LTC/USDT,146.65,146.74,146.56,146.66,566.17023,83023.2373419,157
1624978860000,2021-06-29T15:01:00Z,LTC/USDT,147.12,147.12,146.6,146.65,649.42996,95317.7089084,337
1624978800000,2021-06-29T15:00:00Z,LTC/USDT,147.21,147.4,146.92,147.1,810.83804,119293.3314918,292
1624978740000,2021-06-29T14:59:00Z,LTC/USDT,147.4,147.5,147.2,147.2,510.92826,75289.1444952,145
1624978680000,2021-06-29T14:58:00Z,LTC/USDT,147.52,147.52,147.39,147.4,211.62552,31196.6065102,89
1624978620000,2021-06-29T14:57:00Z,LTC/USDT,147.75,147.76,147.47,147.54,272.19437,40176.3339904,118
1624978560000,2021-06-29T14:56:00Z,LTC/USDT,147.74,147.81,147.65,147.76,260.96044,38549.8497404,101
1624978500000,2021-06-29T14:55:00Z,LTC/USDT,147.77,148,147.75,147.78,210.57344,31133.8027576,131
1624978440000,2021-06-29T14:54:00Z,LTC/USDT,147.38,147.77,147.38,147.76,782.72761,115449.6093161,147
1624978380000,2021-06-29T14:53:00Z,LTC/USDT,147.31,147.44,147.31,147.39,91.0269,13416.7632309,72
1624978320000,2021-06-29T14:52:00Z,LTC/USDT,147.24,147.38,147.22,147.32,276.40333,40710.2971242,95
1624978260000,2021-06-29T14:51:00Z,LTC/USDT,147.26,147.3,147.21,147.23,230.04544,33874.7555911,94
1624978200000,2021-06-29T14:50:00Z,LTC/USDT,147.36,147.36,147.22,147.26,463.79351,68311.8259264,130
1624978140000,2021-06-29T14:49:00Z,LTC/USDT,147.34,147.4,147.28,147.38,323.60478,47686.5310724,126
1624978080000,2021-06-29T14:48:00Z,LTC/USDT,147.37,147.38,147.21,147.38,1455.80696,214437.6273634,206
1624978020000,2021-06-29T14:47:00Z,LTC/USDT,147.34,147.44,147.25,147.35,297.66565,43858.9796042,161
1624977960000,2021-06-29T14:46:00Z,LTC/USDT,147.49,147.5,147.33,147.34,1127.12562,166181.5729337,206
1624977900000,2021-06-29T14:45:00Z,LTC/USDT,147.86,148,147.48,147.49,2971.7774,438591.0525562,313
1624977840000,2021-06-29T14:44:00Z,LTC/USDT,147.84,147.86,147.71,147.85,266.43795,39373.984443,121
1624977780000,2021-06-29T14:43:00Z,LTC/USDT,147.67,147.86,147.6,147.84,869.31822,128403.9401384,179
1624977720000,2021-06-29T14:42:00Z,LTC/USDT,147.6,147.72,147.46,147.67,765.44621,112920.13144,150
1624977660000,2021-06-29T14:41:00Z,LTC/USDT,148.06,148.06,147.43,147.61,811.72073,119870.6687111,294
1624977600000,2021-06-29T14:40:00Z,LTC/USDT,148.07,148.12,147.97,148.06,417.90453,61856.9406422,113
1624977540000,2021-06-29T14:39:00Z,LTC/USDT,148.19,148.19,148.04,148.08,375.98427,55686.621772,150
1624977480000,2021-06-29T14:38:00Z,LTC/USDT,148.12,148.26,147.98,148.19,366.9144,54350.9274935,139
1624977420000,2021-06-29T14:37:00Z,LTC/USDT,147.92,148.21,147.89,148.14,432.90647,64113.3784445,213
1624977360000,2021-06-29T14:36:00Z,LTC/USDT,147.85,147.92,147.72,147.92,221.69362,32767.8434409,114
1624977300000,2021-06-29T14:35:00Z,LTC/USDT,147.73,147.88,147.56,147.84,432.78592,63914.7086536,297
1624977240000,2021-06-29T14:34:00Z,LTC/USDT,147.87,147.92,147.71,147.71,452.9653,66965.8811319,153
1624977180000,2021-06-29T14:33:00Z,LTC/USDT,147.72,147.99,147.68,147.83,288.94958,42728.8707368,212
1624977120000,2021-06-29T14:32:00Z,LTC/USDT,147.29,147.74,147.28,147.71,338.4949,49937.5718538,209
1624977060000,2021-06-29T14:31:00Z,LTC/USDT,147.29,147.33,147.23,147.29,127.70926,18807.6708423,130
1624977000000,2021-06-29T14:30:00Z,LTC/USDT,146.97,147.3,146.92,147.29,675.05539,99332.612297,159
1624976940000,2021-06-29T14:29:00Z,LTC/USDT,147.05,147.22,146.91,146.97,5197.35662,764112.0329354,418
1624976880000,2021-06-29T14:28:00Z,LTC/USDT,147.3,147.34,146.92,147.05,4567.63174,671858.1111013,431
1624976820000,2021-06-29T14:27:00Z,LTC/USDT,147.5,147.53,147.26,147.31,1252.20046,184576.1607051,183
