unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1624990800000,2021-06-29T18:20:00Z,ADA/USDT,1.3838,1.384,1.3822,1.3828,101030.12,139727.154979,236
1624990740000,2021-06-29T18:19:00Z,ADA/USDT,1.3841,1.3842,1.3823,1.3838,66721.9,92289.532533,215
1624990680000,2021-06-29T18:18:00Z,ADA/USDT,1.3834,1.3842,1.3826,1.384,70409.11,97399.824291,194
1624990620000,2021-06-29T18:17:00Z,ADA/USDT,1.3849,1.385,1.3823,1.3835,82708.12,114392.051409,228
1624990560000,2021-06-29T18:16:00Z,ADA/USDT,1.3831,1.3862,1.3831,1.3847,85727.36,118718.935801,250
1624990500000,2021-06-29T18:15:00Z,ADA/USDT,1.3858,1.3859,1.3824,1.3831,175280.59,242584.65986,332
1624990440000,2021-06-29T18:14:00Z,ADA/USDT,1.3862,1.3871,1.3855,1.3856,159101.84,220540.584602,213
1624990380000,2021-06-29T18:13:00Z,ADA/USDT,1.3865,1.3872,1.386,1.3862,27739.95,38454.594332,125
1624990320000,2021-06-29T18:12:00Z,ADA/USDT,1.3859,1.3875,1.3859,1.3863,50456.53,69971.308952,170
1624990260000,2021-06-29T18:11:00Z,ADA/USDT,1.385,1.3871,1.385,1.3865,145202.16,201274.705721,289
1624990200000,2021-06-29T18:10:00Z,ADA/USDT,1.3853,1.3861,1.3841,1.3852,345499.26,478335.700658,300
1624990140000,2021-06-29T18:09:00Z,ADA/USDT,1.3839,1.3853,1.3838,1.3852,124546.3,172459.533312,214
1624990080000,2021-06-29T18:08:00Z,ADA/USDT,1.3853,1.3853,1.3819,1.384,602067.8,833005.552459,868
1624990020000,2021-06-29T18:07:00Z,ADA/USDT,1.3851,1.3895,1.385,1.3851,363890.28,504519.106427,481
1624989960000,2021-06-29T18:06:00Z,ADA/USDT,1.3885,1.3885,1.385,1.3852,165156.5,228916.240323,489
1624989900000,2021-06-29T18:05:00Z,ADA/USDT,1.389,1.3914,1.3885,1.3885,129704.91,180266.080862,272
1624989840000,2021-06-29T18:04:00Z,ADA/USDT,1.3881,1.3897,1.388,1.3885,77944.53,108230.674282,229
1624989780000,2021-06-29T18:03:00Z,ADA/USDT,1.3886,1.3886,1.3866,1.3879,175522.71,243543.940453,459
1624989720000,2021-06-29T18:02:00Z,ADA/USDT,1.3908,1.3914,1.3886,1.3887,122489.69,170261.131893,281
1624989660000,2021-06-29T18:01:00Z,ADA/USDT,1.3924,1.3929,1.3905,1.3909,91173.7,126861.166518,200
1624989600000,2021-06-29T18:00:00Z,ADA/USDT,1.3928,1.3938,1.3918,1.3924,55486.63,77263.59772,153
1624989540000,2021-06-29T17:59:00Z,ADA/USDT,1.3933,1.3934,1.392,1.3924,64733.08,90149.68004,163
1624989480000,2021-06-29T17:58:00Z,ADA/USDT,1.3956,1.3956,1.3925,1.3937,143720.71,200378.030244,278
1624989420000,2021-06-29T17:57:00Z,ADA/USDT,1.3955,1.3964,1.3941,1.3956,122984.53,171635.041061,262
1624989360000,2021-06-29T17:56:00Z,ADA/USDT,1.3915,1.3965,1.3913,1.3954,276554.86,385682.034817,362
1624989300000,2021-06-29T17:55:00Z,ADA/USDT,1.3907,1.3921,1.3901,1.3916,62758.92,87323.352446,181
1624989240000,2021-06-29T17:54:00Z,ADA/USDT,1.3914,1.392,1.3907,1.3908,69259.83,96362.365945,158
1624989180000,2021-06-29T17:53:00Z,ADA/USDT,1.3895,1.3922,1.389,1.3914,317304.84,441195.979425,431
1624989120000,2021-06-29T17:52:00Z,ADA/USDT,1.3911,1.3915,1.3888,1.3895,412620.93,573546.790304,573
1624989060000,2021-06-29T17:51:00Z,ADA/USDT,1.3914,1.3922,1.3907,1.3911,72305.38,100614.736725,188
1624989000000,2021-06-29T17:50:00Z,ADA/USDT,1.393,1.3932,1.3909,1.3914,137274.89,191088.929453,379
1624988940000,2021-06-29T17:49:00Z,ADA/USDT,1.3931,1.3939,1.3926,1.3931,45559.41,63475.552929,212
1624988880000,2021-06-29T17:48:00Z,ADA/USDT,1.3935,1.3944,1.3922,1.3933,105138.09,146477.248627,227
1624988820000,2021-06-29T17:47:00Z,ADA/USDT,1.3944,1.3948,1.3923,1.3938,206992.66,288402.315073,318
1624988760000,2021-06-29T17:46:00Z,ADA/USDT,1.3969,1.397,1.3943,1.3944,103950.39,145041.121569,249
1624988700000,2021-06-29T17:45:00Z,ADA/USDT,1.3976,1.3978,1.3966,1.3969,94171.1,131573.554672,170
1624988640000,2021-06-29T17:44:00Z,ADA/USDT,1.3982,1.3986,1.397,1.3976,48130.91,67252.238688,129
1624988580000,2021-06-29T17:43:00Z,ADA/USDT,1.3981,1.3999,1.3976,1.3981,101179.42,141513.353854,248
1624988520000,2021-06-29T17:42:00Z,ADA/USDT,1.3974,1.3985,1.3969,1.3979,48075.11,67206.381875,150
1624988460000,2021-06-29T17:41:00Z,ADA/USDT,1.3947,1.3974,1.3941,1.3973,127160,177576.078887,236
1624988400000,2021-06-29T17:40:00Z,ADA/USDT,1.3932,1.3954,1.3931,1.3947,87940.63,122647.274689,242
1624988340000,2021-06-29T17:39:00Z,ADA/USDT,1.3929,1.3939,1.3928,1.3933,45341.62,63177.783929,158
1624988280000,2021-06-29T17:38:00Z,ADA/USDT,1.3943,1.3946,1.3921,1.3928,129550.09,180452.931742,241
1624988220000,2021-06-29T17:37:00Z,ADA/USDT,1.3945,1.3949,1.3924,1.3943,193418.21,269542.247922,379
1624988160000,2021-06-29T17:36:00Z,ADA/USDT,1.3971,1.3973,1.3945,1.3946,169696.97,236881.197452,367
1624988100000,2021-06-29T17:35:00Z,ADA/USDT,1.3986,1.3996,1.3968,1.3972,146871.59,205328.009009,295
1624988040000,2021-06-29T17:34:00Z,ADA/USDT,1.3998,1.3999,1.3967,1.3986,142254.13,198886.41484,352
1624987980000,2021-06-29T17:33:00Z,ADA/USDT,1.3992,1.4014,1.3986,1.4,187226.24,262141.413242,448
1624987920000,2021-06-29T17:32:00Z,ADA/USDT,1.3959,1.4,1.3952,1.3992,252473.2,352633.486325,310
1624987860000,2021-06-29T17:31:00Z,ADA/USDT,1.3965,1.397,1.3954,1.3959,56773.18,79263.662757,141
1624987800000,2021-06-29T17:30:00Z,ADA/USDT,1.3957,1.397,1.3954,1.3965,83034.14,115924.970714,167
1624987740000,2021-06-29T17:29:00Z,ADA/USDT,1.3957,1.3963,1.3953,1.3955,68310.47,95339.309362,159
1624987680000,2021-06-29T17:28:00Z,ADA/USDT,1.3968,1.3969,1.395,1.3957,146966.57,205132.391705,262
1624987620000,2021-06-29T17:27:00Z,ADA/USDT,1.3965,1.3988,1.3958,1.3968,130216.58,181962.851716,230
1624987560000,2021-06-29T17:26:00Z,ADA/USDT,1.3972,1.3975,1.3957,1.3965,95075.64,132788.54848,225
1624987500000,2021-06-29T17:25:00Z,ADA/USDT,1.3984,1.3984,1.3972,1.3972,56750.22,79315.816311,149
1624987440000,2021-06-29T17:24:00Z,ADA/USDT,1.3994,1.3994,1.3972,1.3984,53967.17,75457.146971,150
1624987380000,2021-06-29T17:23:00Z,ADA/USDT,1.3994,1.3999,1.3975,1.3995,244527.35,342057.099143,339
1624987320000,2021-06-29T17:22:00Z,ADA/USDT,1.3991,1.4,1.3991,1.3995,93560.1,130941.810108,196
1624987260000,2021-06-29T17:21:00Z,ADA/USDT,1.3989,1.4,1.3988,1.3991,83466.23,116800.787375,200
1624987200000,2021-06-29T17:20:00Z,ADA/USDT,1.3993,1.3998,1.3981,1.3989,59456.5,83174.477351,214
1624987140000,2021-06-29T17:19:00Z,ADA/USDT,1.3959,1.3994,1.3954,1.3994,112702.8,157542.155497,261
1624987080000,2021-06-29T17:18:00Z,ADA/USDT,1.3991,1.3993,1.3952,1.3959,85720.91,119738.827123,264
1624987020000,2021-06-29T17:17:00Z,ADA/USDT,1.3998,1.4014,1.3989,1.3992,481490.53,674069.46324,591
1624986960000,2021-06-29T17:16:00Z,ADA/USDT,1.3997,1.4,1.3984,1.3997,128361.54,179627.33089,266
1624986900000,2021-06-29T17:15:00Z,ADA/USDT,1.3981,1.4,1.3981,1.3997,118693.55,166110.206736,249
1624986840000,2021-06-29T17:14:00Z,ADA/USDT,1.3997,1.3997,1.397,1.398,129917.1,181683.924987,241
1624986780000,2021-06-29T17:13:00Z,ADA/USDT,1.3979,1.3997,1.3973,1.3997,118529.65,165733.948241,236
1624986720000,2021-06-29T17:12:00Z,ADA/USDT,1.3972,1.398,1.3965,1.3975,94429.71,131956.832947,211
1624986660000,2021-06-29T17:11:00Z,ADA/USDT,1.3969,1.3973,1.3964,1.3972,132782.86,185470.850069,225
1624986600000,2021-06-29T17:10:00Z,ADA/USDT,1.3966,1.3973,1.3957,1.397,107178.86,149699.083803,222
1624986540000,2021-06-29T17:09:00Z,ADA/USDT,1.3926,1.3968,1.3925,1.3965,93566.89,130494.423887,233
1624986480000,2021-06-29T17:08:00Z,ADA/USDT,1.3931,1.3954,1.3926,1.3928,104987.32,146400.998614,240
1624986420000,2021-06-29T17:07:00Z,ADA/USDT,1.3938,1.3938,1.3922,1.3931,28048.59,39069.906806,113
1624986360000,2021-06-29T17:06:00Z,ADA/USDT,1.3915,1.3939,1.3914,1.3938,86002.64,119804.90658,213
1624986300000,2021-06-29T17:05:00Z,ADA/USDT,1.3935,1.3937,1.391,1.3915,75015.02,104440.833935,211
1624986240000,2021-06-29T17:04:00Z,ADA/USDT,1.3928,1.3943,1.3909,1.3936,80082.74,111492.190961,187
1624986180000,2021-06-29T17:03:00Z,ADA/USDT,1.3916,1.3929,1.3911,1.3928,83673.75,116467.0778,163
1624986120000,2021-06-29T17:02:00Z,ADA/USDT,1.3901,1.3922,1.39,1.3916,63791.81,88715.72531,199
1624986060000,2021-06-29T17:01:00Z,ADA/USDT,1.3954,1.3955,1.3901,1.3901,227489.29,316906.507886,469
1624986000000,2021-06-29T17:00:00Z,ADA/USDT,1.3959,1.3968,1.3953,1.3953,159135.48,222200.518536,248
1624985940000,2021-06-29T16:59:00Z,ADA/USDT,1.3964,1.3969,1.3954,1.3956,103094.01,143919.6445,203
1624985880000,2021-06-29T16:58:00Z,ADA/USDT,1.3971,1.3972,1.3958,1.3964,61906.76,86444.406837,176
1624985820000,2021-06-29T16:57:00Z,ADA/USDT,1.3969,1.3975,1.3954,1.3971,61894.3,86435.530412,168
1624985760000,2021-06-29T16:56:00Z,ADA/USDT,1.3964,1.3974,1.3958,1.3967,49937.89,69749.200497,177
1624985700000,2021-06-29T16:55:00Z,ADA/USDT,1.3947,1.3967,1.394,1.3964,173966.13,242780.032107,281
1624985640000,2021-06-29T16:54:00Z,ADA/USDT,1.394,1.3957,1.3936,1.3948,54163.26,75536.055662,168
1624985580000,2021-06-29T16:53:00Z,ADA/USDT,1.3959,1.3959,1.3937,1.3939,111696.67,155843.433156,235
1624985520000,2021-06-29T16:52:00Z,ADA/USDT,1.3936,1.3959,1.3935,1.3957,78092.59,108930.691645,173
1624985460000,2021-06-29T16:51:00Z,ADA/USDT,1.3945,1.3946,1.3932,1.3936,79207.82,110412.176532,206
1624985400000,2021-06-29T16:50:00Z,ADA/USDT,1.396,1.3963,1.3944,1.3946,96258.64,134356.695778,202
1624985340000,2021-06-29T16:49:00Z,ADA/USDT,1.3955,1.3963,1.3952,1.3961,49664.95,69321.112039,142
1624985280000,2021-06-29T16:48:00Z,ADA/USDT,1.3936,1.3961,1.3934,1.3955,326862.22,455907.488265,276
1624985220000,2021-06-29T16:47:00Z,ADA/USDT,1.3918,1.3949,1.3917,1.3937,120505.14,167947.008805,238
1624985160000,2021-06-29T16:46:00Z,ADA/USDT,1.3925,1.3935,1.3907,1.3917,176424.17,245609.357607,350
1624985100000,2021-06-29T16:45:00Z,ADA/USDT,1.3953,1.3957,1.3925,1.3925,74711.14,104121.462936,198
1624985040000,2021-06-29T16:44:00Z,ADA/USDT,1.3934,1.3957,1.3918,1.3952,92850.71,129428.678038,240
1624984980000,2021-06-29T16:43:00Z,ADA/USDT,1.3947,1.3949,1.3918,1.3934,217653.36,303220.484852,406
1624984920000,2021-06-29T16:42:00Z,ADA/USDT,1.3964,1.3969,1.394,1.3948,187591.16,261747.984399,372
1624984860000,2021-06-29T16:41:00Z,ADA/USDT,1.398,1.3985,1.3959,1.3962,180901.98,252730.55855,308
1624984800000,2021-06-29T16:40:00Z,ADA/USDT,1.3991,1.3991,1.3976,1.3981,71753.32,100325.136437,201
1624984740000,2021-06-29T16:39:00Z,ADA/USDT,1.3989,1.3995,1.3977,1.3991,135350.88,189251.985011,248
1624984680000,2021-06-29T16:38:00Z,ADA/USDT,1.3985,1.399,1.3977,1.399,99517.48,139141.49504,249
1624984620000,2021-06-29T16:37:00Z,ADA/USDT,1.3989,1.3996,1.3982,1.3984,71424.21,99904.337214,212
1624984560000,2021-06-29T16:36:00Z,ADA/USDT,1.3984,1.3994,1.3977,1.3989,114049.93,159481.484946,322
1624984500000,2021-06-29T16:35:00Z,ADA/USDT,1.3985,1.4008,1.3976,1.3984,308599.05,431719.096259,496
1624984440000,2021-06-29T16:34:00Z,ADA/USDT,1.3992,1.4,1.3975,1.3984,313429.02,438386.878419,541
1624984380000,2021-06-29T16:33:00Z,ADA/USDT,1.4,1.4008,1.397,1.3993,221604.73,309937.25273,610
1624984320000,2021-06-29T16:32:00Z,ADA/USDT,1.3968,1.4007,1.3965,1.4001,516844.93,723243.078303,1035
1624984260000,2021-06-29T16:31:00Z,ADA/USDT,1.3936,1.3989,1.3936,1.3966,537350.87,750642.746277,1122
1624984200000,2021-06-29T16:30:00Z,ADA/USDT,1.3924,1.3936,1.391,1.3936,189421.7,263757.864621,355
1624984140000,2021-06-29T16:29:00Z,ADA/USDT,1.3915,1.3924,1.391,1.3924,131873.36,183524.813738,279
1624984080000,2021-06-29T16:28:00Z,ADA/USDT,1.3904,1.392,1.3901,1.3916,108891.43,151500.940104,246
1624984020000,2021-06-29T16:27:00Z,ADA/USDT,1.391,1.3914,1.3901,1.3903,108191.85,150465.66786,228
1624983960000,2021-06-29T16:26:00Z,ADA/USDT,1.3906,1.3919,1.3902,1.3909,137906.67,191834.01379,318
1624983900000,2021-06-29T16:25:00Z,ADA/USDT,1.3883,1.3914,1.3876,1.3905,183995.08,255762.784579,374
1624983840000,2021-06-29T16:24:00Z,ADA/USDT,1.3893,1.3911,1.3875,1.3885,161757.47,224700.692824,418
1624983780000,2021-06-29T16:23:00Z,ADA/USDT,1.3867,1.3915,1.3859,1.3893,395480.18,549504.018674,732
1624983720000,2021-06-29T16:22:00Z,ADA/USDT,1.3805,1.388,1.38,1.3867,455468.03,631092.673095,814
1624983660000,2021-06-29T16:21:00Z,ADA/USDT,1.3797,1.3817,1.3794,1.3805,150130.83,207240.787832,352
1624983600000,2021-06-29T16:20:00Z,ADA/USDT,1.3802,1.3819,1.379,1.38,215278.34,297113.742134,550
1624983540000,2021-06-29T16:19:00Z,ADA/USDT,1.3807,1.3817,1.38,1.3801,87553.06,120886.83358,312
1624983480000,2021-06-29T16:18:00Z,ADA/USDT,1.381,1.3824,1.3806,1.3807,98877.17,136574.751268,271
1624983420000,2021-06-29T16:17:00Z,ADA/USDT,1.3824,1.3824,1.3801,1.381,183181.94,252985.806526,367
1624983360000,2021-06-29T16:16:00Z,ADA/USDT,1.3849,1.3849,1.3818,1.3824,107583.47,148772.763673,349
1624983300000,2021-06-29T16:15:00Z,ADA/USDT,1.3882,1.3887,1.3845,1.3847,91493.36,126857.685068,260
1624983240000,2021-06-29T16:14:00Z,ADA/USDT,1.386,1.3883,1.3842,1.3882,160907.99,223040.872712,280
1624983180000,2021-06-29T16:13:00Z,ADA/USDT,1.3856,1.3865,1.3853,1.3861,64565.15,89485.407066,232
1624983120000,2021-06-29T16:12:00Z,ADA/USDT,1.3855,1.3865,1.3845,1.3853,111278.39,154170.792848,263
1624983060000,2021-06-29T16:11:00Z,ADA/USDT,1.3861,1.3874,1.3853,1.3855,136088.34,188683.820753,263
1624983000000,2021-06-29T16:10:00Z,ADA/USDT,1.385,1.3874,1.3839,1.386,113078.73,156695.74555,322
1624982940000,2021-06-29T16:09:00Z,ADA/USDT,1.386,1.3864,1.3843,1.3854,134173,185859.95872,344
1624982880000,2021-06-29T16:08:00Z,ADA/USDT,1.3878,1.3885,1.3859,1.386,175470.38,243363.596172,354
1624982820000,2021-06-29T16:07:00Z,ADA/USDT,1.3882,1.3887,1.3871,1.3879,87198.48,121029.16439,237
1624982760000,2021-06-29T16:06:00Z,ADA/USDT,1.3875,1.3888,1.3864,1.3881,91410.62,126814.94657,277
1624982700000,2021-06-29T16:05:00Z,ADA/USDT,1.3915,1.3928,1.387,1.3873,166694.09,231635.141122,331
1624982640000,2021-06-29T16:04:00Z,ADA/USDT,1.3872,1.3926,1.3871,1.3917,220926.09,307309.082607,423
1624982580000,2021-06-29T16:03:00Z,ADA/USDT,1.3889,1.3913,1.3872,1.3873,188969.16,262446.768324,313
1624982520000,2021-06-29T16:02:00Z,ADA/USDT,1.3907,1.3911,1.387,1.3889,222143.41,308622.184105,404
1624982460000,2021-06-29T16:01:00Z,ADA/USDT,1.3939,1.3953,1.3888,1.3907,479949.77,667879.641407,778
1624982400000,2021-06-29T16:00:00Z,ADA/USDT,1.3896,1.3941,1.3886,1.3934,400526.45,557027.551199,682
1624982340000,2021-06-29T15:59:00Z,ADA/USDT,1.3884,1.39,1.3876,1.3896,183917.67,255410.949371,293
1624982280000,2021-06-29T15:58:00Z,ADA/USDT,1.3872,1.389,1.387,1.3886,177817.93,246778.429228,302
1624982220000,2021-06-29T15:57:00Z,ADA/USDT,1.3887,1.3895,1.3872,1.3872,160343.91,222624.297424,271
1624982160000,2021-06-29T15:56:00Z,ADA/USDT,1.3881,1.39,1.3881,1.3887,105491.03,146545.419807,225
1624982100000,2021-06-29T15:55:00Z,ADA/USDT,1.3863,1.39,1.3863,1.388,179605.6,249355.037286,294
1624982040000,2021-06-29T15:54:00Z,ADA/USDT,1.3869,1.3886,1.3855,1.3863,110848.83,153748.55736,254
1624981980000,2021-06-29T15:53:00Z,ADA/USDT,1.3909,1.3909,1.3868,1.3874,425250.43,591004.924487,438
1624981920000,2021-06-29T15:52:00Z,ADA/USDT,1.3914,1.3915,1.39,1.3908,143013.48,198918.637942,319
1624981860000,2021-06-29T15:51:00Z,ADA/USDT,1.3905,1.392,1.3899,1.3915,179687.7,249939.573965,389
1624981800000,2021-06-29T15:50:00Z,ADA/USDT,1.3886,1.3912,1.3886,1.3905,229521.63,319010.747467,435
1624981740000,2021-06-29T15:49:00Z,ADA/USDT,1.3893,1.3898,1.3879,1.3887,169120.49,234908.170368,347
1624981680000,2021-06-29T15:48:00Z,ADA/USDT,1.3862,1.3898,1.3859,1.3893,298686.67,414650.893566,656
1624981620000,2021-06-29T15:47:00Z,ADA/USDT,1.3861,1.3884,1.3845,1.3861,627522.88,869598.407321,884
1624981560000,2021-06-29T15:46:00Z,ADA/USDT,1.3851,1.3863,1.3826,1.386,347024.38,480491.775161,740
1624981500000,2021-06-29T15:45:00Z,ADA/USDT,1.3796,1.3853,1.3787,1.385,561562.69,776332.024089,1278
1624981440000,2021-06-29T15:44:00Z,ADA/USDT,1.3787,1.3812,1.3779,1.3796,804072.09,1109231.528354,1020
1624981380000,2021-06-29T15:43:00Z,ADA/USDT,1.3792,1.3816,1.377,1.3791,651944.83,899147.860934,1540
1624981320000,2021-06-29T15:42:00Z,ADA/USDT,1.3815,1.383,1.3782,1.3792,719217.33,993269.885572,1770
1624981260000,2021-06-29T15:41:00Z,ADA/USDT,1.387,1.3874,1.381,1.3816,1695815.29,2348572.690365,2079
1624981200000,2021-06-29T15:40:00Z,ADA/USDT,1.3871,1.3889,1.387,1.387,385223.08,534457.118259,491
1624981140000,2021-06-29T15:39:00Z,ADA/USDT,1.3881,1.3892,1.387,1.3871,302057.1,419266.706663,534
1624981080000,2021-06-29T15:38:00Z,ADA/USDT,1.3916,1.3925,1.3874,1.388,475801.79,661119.183874,1429
1624981020000,2021-06-29T15:37:00Z,ADA/USDT,1.3929,1.3933,1.3915,1.3916,64523.61,89830.308436,217
1624980960000,2021-06-29T15:36:00Z,ADA/USDT,1.3929,1.3941,1.3915,1.393,157784.62,219773.740929,365
1624980900000,2021-06-29T15:35:00Z,ADA/USDT,1.3914,1.3944,1.3913,1.3929,152836.25,212878.991371,361
1624980840000,2021-06-29T15:34:00Z,ADA/USDT,1.3941,1.3942,1.391,1.3914,215453.98,299941.86435,329
1624980780000,2021-06-29T15:33:00Z,ADA/USDT,1.3942,1.3955,1.3934,1.3941,139906.27,195088.035171,329
1624980720000,2021-06-29T15:32:00Z,ADA/USDT,1.3932,1.3949,1.3929,1.3941,133843.04,186546.339512,309
1624980660000,2021-06-29T15:31:00Z,ADA/USDT,1.3922,1.3934,1.3911,1.393,339468.52,472518.058291,490
1624980600000,2021-06-29T15:30:00Z,ADA/USDT,1.3912,1.3941,1.3912,1.3921,497388.82,692442.284545,788
1624980540000,2021-06-29T15:29:00Z,ADA/USDT,1.3915,1.395,1.3912,1.3913,686788.35,956416.7789,686
1624980480000,2021-06-29T15:28:00Z,ADA/USDT,1.3982,1.3983,1.3903,1.3915,533378.34,743409.739885,1417
1624980420000,2021-06-29T15:27:00Z,ADA/USDT,1.3988,1.3995,1.3982,1.3982,181555.76,253997.587418,270
1624980360000,2021-06-29T15:26:00Z,ADA/USDT,1.3988,1.3999,1.3983,1.3988,76136.72,106516.032019,243
1624980300000,2021-06-29T15:25:00Z,ADA/USDT,1.4005,1.4009,1.3974,1.399,244457.07,341959.575648,486
1624980240000,2021-06-29T15:24:00Z,ADA/USDT,1.4036,1.4036,1.4002,1.4006,153244.28,214856.715506,375
1624980180000,2021-06-29T15:23:00Z,ADA/USDT,1.403,1.4043,1.4026,1.4036,70560.94,99044.011521,248
1624980120000,2021-06-29T15:22:00Z,ADA/USDT,1.4021,1.4032,1.402,1.4031,78338.61,109869.035757,244
1624980060000,2021-06-29T15:21:00Z,ADA/USDT,1.4011,1.4021,1.4008,1.402,43923.72,61555.12675,181
1624980000000,2021-06-29T15:20:00Z,ADA/USDT,1.4003,1.4017,1.4,1.401,108894.61,152546.12177600001,251
1624979940000,2021-06-29T15:19:00Z,ADA/USDT,1.3998,1.401,1.3996,1.4002,86048.61,120502.22589,195
1624979880000,2021-06-29T15:18:00Z,ADA/USDT,1.4001,1.4012,1.3995,1.3998,122185.81,171091.199604,284
1624979820000,2021-06-29T15:17:00Z,ADA/USDT,1.3994,1.401,1.3994,1.4002,149609.99,209491.707224,303
1624979760000,2021-06-29T15:16:00Z,ADA/USDT,1.3975,1.3995,1.3974,1.3995,99537.89,139178.165385,228
1624979700000,2021-06-29T15:15:00Z,ADA/USDT,1.4004,1.4009,1.3973,1.3975,148739.47,208095.982322,311
1624979640000,2021-06-29T15:14:00Z,ADA/USDT,1.4009,1.401,1.4003,1.4005,64909.59,90923.636958,210
1624979580000,2021-06-29T15:13:00Z,ADA/USDT,1.3983,1.4013,1.398,1.401,142986.91,200116.555539,340
1624979520000,2021-06-29T15:12:00Z,ADA/USDT,1.3993,1.4001,1.3981,1.3982,227596.99,318441.622766,385
1624979460000,2021-06-29T15:11:00Z,ADA/USDT,1.3978,1.3995,1.3975,1.3994,80153.45,112109.969443,275
1624979400000,2021-06-29T15:10:00Z,ADA/USDT,1.397,1.3987,1.3964,1.3979,505367.69,706229.498235,432
1624979340000,2021-06-29T15:09:00Z,ADA/USDT,1.3956,1.3971,1.3953,1.397,137397.09,191861.714658,303
1624979280000,2021-06-29T15:08:00Z,ADA/USDT,1.3962,1.3969,1.3946,1.3956,366101.36,510987.212426,774
1624979220000,2021-06-29T15:07:00Z,ADA/USDT,1.3981,1.3985,1.3956,1.3964,310354.64,433650.444456,666
1624979160000,2021-06-29T15:06:00Z,ADA/USDT,1.3985,1.3995,1.3974,1.3981,83788.72,117171.659445,285
1624979100000,2021-06-29T15:05:00Z,ADA/USDT,1.3977,1.3996,1.3974,1.3985,231714.3,324068.000993,384
1624979040000,2021-06-29T15:04:00Z,ADA/USDT,1.3994,1.3996,1.3971,1.3976,178265.43,249222.711517,508
1624978980000,2021-06-29T15:03:00Z,ADA/USDT,1.3997,1.4019,1.3991,1.3994,169191.17,236955.704845,376
1624978920000,2021-06-29T15:02:00Z,ADA/USDT,1.4003,1.4009,1.3985,1.3997,269248.85,376839.657024,556
1624978860000,2021-06-29T15:01:00Z,ADA/USDT,1.4043,1.4046,1.4,1.4003,345523.94,484382.452101,859
1624978800000,2021-06-29T15:00:00Z,ADA/USDT,1.4052,1.4081,1.4028,1.404,240451.81,337793.624907,552
1624978740000,2021-06-29T14:59:00Z,ADA/USDT,1.4058,1.4065,1.4044,1.405,190097.84,267176.155362,334
1624978680000,2021-06-29T14:58:00Z,ADA/USDT,1.4097,1.4097,1.4057,1.4058,290149.19,408427.791612,369
1624978620000,2021-06-29T14:57:00Z,ADA/USDT,1.41,1.4102,1.4081,1.4096,197095.89,277715.276631,295
1624978560000,2021-06-29T14:56:00Z,ADA/USDT,1.409,1.4103,1.4087,1.4099,162466.26,229029.623206,290
1624978500000,2021-06-29T14:55:00Z,ADA/USDT,1.4077,1.4099,1.4074,1.409,195367.66,275226.99343,396
1624978440000,2021-06-29T14:54:00Z,ADA/USDT,1.4044,1.408,1.4043,1.4078,87881.86,123640.771985,225
1624978380000,2021-06-29T14:53:00Z,ADA/USDT,1.4045,1.4066,1.4042,1.4044,115720.53,162615.14411,235
1624978320000,2021-06-29T14:52:00Z,ADA/USDT,1.4049,1.4054,1.404,1.4044,60348.56,84777.330925,152
1624978260000,2021-06-29T14:51:00Z,ADA/USDT,1.4045,1.4053,1.4041,1.4049,91553.17,128598.752445,222
1624978200000,2021-06-29T14:50:00Z,ADA/USDT,1.4065,1.4066,1.4036,1.4043,146069.66,205227.694194,385
1624978140000,2021-06-29T14:49:00Z,ADA/USDT,1.4086,1.4086,1.406,1.4066,217406.15,305856.393193,361
1624978080000,2021-06-29T14:48:00Z,ADA/USDT,1.408,1.4087,1.4076,1.4087,83661.09,117809.97045,201
1624978020000,2021-06-29T14:47:00Z,ADA/USDT,1.4092,1.4092,1.407,1.408,97644.06,137494.479481,289
1624977960000,2021-06-29T14:46:00Z,ADA/USDT,1.4097,1.41,1.4081,1.4095,126747.15,178626.200726,313
1624977900000,2021-06-29T14:45:00Z,ADA/USDT,1.4118,1.4128,1.4081,1.4094,128087.55,180628.753977,475
1624977840000,2021-06-29T14:44:00Z,ADA/USDT,1.4094,1.412,1.4089,1.4119,293807.75,414338.544765,393
1624977780000,2021-06-29T14:43:00Z,ADA/USDT,1.4067,1.4095,1.4067,1.4094,141874.11,199775.275111,362
1624977720000,2021-06-29T14:42:00Z,ADA/USDT,1.4059,1.4073,1.4038,1.4067,193211.72,271539.249171,502
1624977660000,2021-06-29T14:41:00Z,ADA/USDT,1.4101,1.4103,1.4049,1.4058,249988.74,351911.854544,563
1624977600000,2021-06-29T14:40:00Z,ADA/USDT,1.4086,1.4119,1.4086,1.4102,216728.43,305615.298808,436
1624977540000,2021-06-29T14:39:00Z,ADA/USDT,1.4096,1.4097,1.4079,1.4085,91172.54,128453.623101,290
1624977480000,2021-06-29T14:38:00Z,ADA/USDT,1.4096,1.4104,1.4073,1.4095,381721.03,537857.611728,519
1624977420000,2021-06-29T14:37:00Z,ADA/USDT,1.4072,1.41,1.4072,1.4096,219927.94,309810.781484,474
1624977360000,2021-06-29T14:36:00Z,ADA/USDT,1.4071,1.4074,1.4053,1.4071,165618.41,232914.607075,276
1624977300000,2021-06-29T14:35:00Z,ADA/USDT,1.4064,1.4075,1.4053,1.4072,110290.92,155087.601415,282
